# P, Pc, E, M, R, EoS
9.782060512139310394e-13 3.400000000000000000e+01 2.898873165704911230e+02 1.459869701624539884e+00 1.439699999999746005e+01 W
9.123661238315072825e-13 3.500000000000000000e+01 2.928958737031713326e+02 1.480028223299789003e+00 1.440199999999745728e+01 W
1.177557175197771360e-12 3.600000000000000000e+01 2.958590634003672903e+02 1.499657426823628459e+00 1.440699999999745451e+01 W
1.129951077095458580e-12 3.700000000000000000e+01 2.987790612361575313e+02 1.518779050696992927e+00 1.441099999999745229e+01 W
2.184998625466376479e-12 3.800000000000000000e+01 3.016578845050722748e+02 1.537413305260300733e+00 1.441399999999745063e+01 W
2.262965629595383211e-12 3.900000000000000000e+01 3.044974075346896143e+02 1.555579314867083562e+00 1.441699999999744897e+01 W
1.907025227771651076e-12 4.000000000000000000e+01 3.072993751665406421e+02 1.573295142684389303e+00 1.441999999999744730e+01 W
2.231290976548988224e-12 4.100000000000000000e+01 3.100654146643296372e+02 1.590577838424838353e+00 1.442199999999744620e+01 W
2.153179739552285758e-12 4.200000000000000000e+01 3.127970462664750926e+02 1.607443554367424143e+00 1.442399999999744509e+01 W
1.666545160258735992e-12 4.300000000000000000e+01 3.154956925656231306e+02 1.623907578272980823e+00 1.442599999999744398e+01 W
1.944295448796886705e-12 4.400000000000000000e+01 3.181626868695303756e+02 1.639984385643588283e+00 1.442699999999744342e+01 W
1.884430246004511676e-12 4.500000000000000000e+01 3.207992806743741312e+02 1.655687729488456217e+00 1.442799999999744287e+01 W
1.489250415750755564e-12 4.600000000000000000e+01 3.234066503621687616e+02 1.671030667043326368e+00 1.442899999999744232e+01 W
1.951526142499053569e-12 4.700000000000000000e+01 3.259859032178112557e+02 1.686025610895674820e+00 1.442899999999744232e+01 W
1.947207511566058479e-12 4.800000000000000000e+01 3.285380828477520936e+02 1.700684370592278949e+00 1.442899999999744232e+01 W
1.762858390195296032e-12 4.900000000000000000e+01 3.310641740709164651e+02 1.715018191849301266e+00 1.442899999999744232e+01 W
1.373780604906766905e-12 5.000000000000000000e+01 3.335651073429039570e+02 1.729037791560063431e+00 1.442899999999744232e+01 W
1.714929490770986930e-12 5.100000000000000000e+01 3.360417627663678104e+02 1.742753391627208881e+00 1.442799999999744287e+01 W
1.891616119883028981e-12 5.200000000000000000e+01 3.384949737335662121e+02 1.756174746309033141e+00 1.442699999999744342e+01 W
1.845281152499538112e-12 5.300000000000000000e+01 3.409255302411872321e+02 1.769311172551916389e+00 1.442599999999744398e+01 W
1.518547013749050923e-12 5.400000000000000000e+01 3.433341819125072902e+02 1.782171576302066018e+00 1.442499999999744453e+01 W
3.795422087865459533e-12 5.500000000000000000e+01 3.457216407576194683e+02 1.794764475965830774e+00 1.442299999999744564e+01 W
4.785579166695053557e-12 5.600000000000000000e+01 3.480885836987401944e+02 1.807098021562166146e+00 1.442099999999744675e+01 W
1.718393951547363484e-12 5.700000000000000000e+01 3.504356548843940686e+02 1.819180018683581812e+00 1.441999999999744730e+01 W
1.726276734727223061e-12 5.800000000000000000e+01 3.527634678134867272e+02 1.831017949127232036e+00 1.441799999999744841e+01 W
1.580655031584330421e-12 5.900000000000000000e+01 3.550726072878676973e+02 1.842618978522629458e+00 1.441599999999744952e+01 W
4.627509989534018075e-12 6.000000000000000000e+01 3.573636312098773260e+02 1.853989988187282778e+00 1.441299999999745118e+01 W
3.513376907926979598e-12 6.100000000000000000e+01 3.596370722395435564e+02 1.865137580543442253e+00 1.441099999999745229e+01 W
4.963329126053316682e-12 6.200000000000000000e+01 3.618934393244873036e+02 1.876068095936470836e+00 1.440799999999745395e+01 W
3.135443892342310095e-12 6.300000000000000000e+01 3.641332191141925705e+02 1.886787622585437862e+00 1.440599999999745506e+01 W
4.737838652243833195e-12 6.400000000000000000e+01 3.663568772690637161e+02 1.897302024192589531e+00 1.440299999999745673e+01 W
4.868516124381897894e-12 6.500000000000000000e+01 3.685648596736036211e+02 1.907616929208846068e+00 1.439999999999745839e+01 W
4.860342622805204450e-12 6.600000000000000000e+01 3.707575935620903920e+02 1.917737757041019231e+00 1.439699999999746005e+01 W
4.557294217924905588e-12 6.700000000000000000e+01 3.729354885642839577e+02 1.927669724799060402e+00 1.439399999999746171e+01 W
2.954590053667482822e-12 6.800000000000000000e+01 3.750989376779406257e+02 1.937417856879469547e+00 1.439099999999746338e+01 W
5.056455028368883280e-12 6.900000000000000000e+01 3.772483181742521197e+02 1.946986992417770956e+00 1.438699999999746559e+01 W
4.712023253687881169e-12 7.000000000000000000e+01 3.793839924417323459e+02 1.956381801830053169e+00 1.438399999999746726e+01 W
5.422795102275470745e-12 7.100000000000000000e+01 3.815063087735470617e+02 1.965606787024569257e+00 1.437999999999746947e+01 W
4.479230064452554711e-12 7.200000000000000000e+01 3.836156021028152168e+02 1.974666280632117799e+00 1.437699999999747114e+01 W
4.591030935482785794e-12 7.300000000000000000e+01 3.857121946899873137e+02 1.983564476374243046e+00 1.437299999999747335e+01 W
2.413297971478455720e-12 7.400000000000000000e+01 3.877963967660342632e+02 1.992305418718410825e+00 1.436999999999747502e+01 W
3.843690724329983873e-12 7.500000000000000000e+01 3.898685071348390920e+02 2.000893013999732073e+00 1.436599999999747723e+01 W
4.118148578661881883e-12 7.600000000000000000e+01 3.919288137378861734e+02 2.009331036144486049e+00 1.436199999999747945e+01 W
4.216365178819893187e-12 7.700000000000000000e+01 3.939775941840671294e+02 2.017623132845409728e+00 1.435799999999748167e+01 W
4.141754533352811244e-12 7.800000000000000000e+01 3.960151162471807424e+02 2.025772830722440077e+00 1.435399999999748388e+01 W
3.897921361578237256e-12 7.900000000000000000e+01 3.980416383334811030e+02 2.033783540486088892e+00 1.434999999999748610e+01 W
8.374019983281170757e-12 8.000000000000000000e+01 4.000574099214311445e+02 2.041658561809783112e+00 1.434499999999748887e+01 W
5.261474024853261165e-12 8.100000000000000000e+01 4.020626719756377270e+02 2.049401088343161259e+00 1.434099999999749109e+01 W
4.226707514461398762e-12 8.200000000000000000e+01 4.040576573367809488e+02 2.057014211624705435e+00 1.433699999999749330e+01 W
4.093815710602547000e-12 8.300000000000000000e+01 4.060425910892035972e+02 2.064500925611968185e+00 1.433299999999749552e+01 W
7.886800387995301554e-12 8.400000000000000000e+01 4.080176909076919287e+02 2.071864130443735519e+00 1.432799999999749829e+01 W
4.010672461295818214e-12 8.500000000000000000e+01 4.099831673848574383e+02 2.079106636252280982e+00 1.432399999999750051e+01 W
3.484551278619794119e-12 8.600000000000000000e+01 4.119392243404183205e+02 2.086231166802759773e+00 1.431999999999750273e+01 W
4.208124382024085503e-12 8.700000000000000000e+01 4.138860591135781988e+02 2.093240362876991334e+00 1.431499999999750550e+01 W
3.395224873882645129e-12 8.800000000000000000e+01 4.158238628396081822e+02 2.100136785704423747e+00 1.431099999999750771e+01 W
3.856209266103976414e-12 8.900000000000000000e+01 4.177528207116538397e+02 2.106922919016693818e+00 1.430599999999751049e+01 W
7.722560069447482896e-12 9.000000000000000000e+01 4.196731122287116591e+02 2.113601173712919667e+00 1.430099999999751326e+01 W
3.827256101319646065e-12 9.100000000000000000e+01 4.215849114306514025e+02 2.120173889625108998e+00 1.429699999999751547e+01 W
4.181841153384555019e-12 9.200000000000000000e+01 4.234883871210923871e+02 2.126643337335763384e+00 1.429199999999751824e+01 W
7.595931379765876540e-12 9.300000000000000000e+01 4.253837030788877200e+02 2.133011723593754461e+00 1.428699999999752102e+01 W
3.433681608928739075e-12 9.400000000000000000e+01 4.272710182589124202e+02 2.139281190219455286e+00 1.428299999999752323e+01 W
3.478641916430979670e-12 9.500000000000000000e+01 4.291504869828042956e+02 2.145453821526868587e+00 1.427799999999752600e+01 W
4.095146179215184151e-12 9.600000000000000000e+01 4.310222591202596618e+02 2.151531633896236695e+00 1.427299999999752877e+01 W
4.740899703192568553e-12 9.700000000000000000e+01 4.328864802614438645e+02 2.157516596966454259e+00 1.426799999999753155e+01 W
7.804163939448905368e-12 9.800000000000000000e+01 4.347432918810388287e+02 2.163410621167746406e+00 1.426299999999753432e+01 W
1.088405923212116107e-11 9.900000000000000000e+01 4.365928314944142130e+02 2.169215566209684365e+00 1.425799999999753709e+01 W
1.003746300629145096e-11 1.000000000000000000e+02 4.384352328063739606e+02 2.174933239432335519e+00 1.425299999999753986e+01 W
1.080028184813577598e-11 1.010000000000000000e+02 4.402706258529021852e+02 2.180565399643699109e+00 1.424799999999754263e+01 W
1.125031074252929889e-11 1.020000000000000000e+02 4.420991371363041935e+02 2.186113758200293411e+00 1.424299999999754540e+01 W
1.159729900167113960e-11 1.030000000000000000e+02 4.439208897541095666e+02 2.191579980761960478e+00 1.423799999999754817e+01 W
1.185096737153507939e-11 1.040000000000000000e+02 4.457360035220838199e+02 2.196965688845183173e+00 1.423299999999755094e+01 W
1.199011649743852356e-11 1.050000000000000000e+02 4.475445950916715674e+02 2.202272458562870572e+00 1.422799999999755372e+01 W
1.202270187936631883e-11 1.060000000000000000e+02 4.493467780621725183e+02 2.207501832764962479e+00 1.422299999999755649e+01 W
1.195262235691176101e-11 1.070000000000000000e+02 4.511426630879343520e+02 2.212655305786118909e+00 1.421799999999755926e+01 W
1.177208754574001336e-11 1.080000000000000000e+02 4.529323579808273621e+02 2.217734337717955029e+00 1.421299999999756203e+01 W
1.153234426943181084e-11 1.090000000000000000e+02 4.547159678082503547e+02 2.222740349754820599e+00 1.420799999999756480e+01 W
1.120156893916254144e-11 1.100000000000000000e+02 4.564935949869014280e+02 2.227674727493332174e+00 1.420299999999756757e+01 W
1.080379766580101482e-11 1.110000000000000000e+02 4.582653393725327078e+02 2.232538821604858281e+00 1.419799999999757034e+01 W
1.035447235852324333e-11 1.120000000000000000e+02 4.600312983458957206e+02 2.237333948836243369e+00 1.419299999999757311e+01 W
9.861657745039424645e-12 1.130000000000000000e+02 4.617915668950720374e+02 2.242061393299147998e+00 1.418799999999757588e+01 W
9.342236997211277563e-12 1.140000000000000000e+02 4.635462376943692675e+02 2.246722407334325489e+00 1.418299999999757866e+01 W
8.800718152769142831e-12 1.150000000000000000e+02 4.652954011799575369e+02 2.251318212568615973e+00 1.417799999999758143e+01 W
8.255714474630010682e-12 1.160000000000000000e+02 4.670391456224049307e+02 2.255850000868959260e+00 1.417299999999758420e+01 W
6.435871022856690524e-12 1.170000000000000000e+02 4.687775571962666277e+02 2.260318935188890155e+00 1.416799999999758697e+01 W
5.648886694127667004e-12 1.180000000000000000e+02 4.705107200468706310e+02 2.264726150603062482e+00 1.416299999999758974e+01 W
5.140760926882927351e-12 1.190000000000000000e+02 4.722387163544345299e+02 2.269072754934579272e+00 1.415799999999759251e+01 W
1.274446904855675964e-11 1.200000000000000000e+02 4.739616263956430657e+02 2.273359829851680391e+00 1.415199999999759584e+01 W
1.177637880879798717e-11 1.210000000000000000e+02 4.756795286028064993e+02 2.277588431440245476e+00 1.414699999999759861e+01 W
9.384261252229697810e-12 1.220000000000000000e+02 4.773924996207129539e+02 2.281759591058499126e+00 1.414199999999760138e+01 W
8.580281601265625498e-12 1.230000000000000000e+02 4.791006143612836468e+02 2.285874316031218711e+00 1.413699999999760415e+01 W
7.871895563619643358e-12 1.240000000000000000e+02 4.808039460561330429e+02 2.289933589111177170e+00 1.413199999999760692e+01 W
6.894492505623902705e-12 1.250000000000000000e+02 4.825025663071295980e+02 2.293938374210145348e+00 1.412699999999760969e+01 W
5.041287293093434751e-12 1.260000000000000000e+02 4.841965451350482681e+02 2.297889609513737774e+00 1.412199999999761246e+01 W
1.272859994632282561e-11 1.270000000000000000e+02 4.858859510264024379e+02 2.301788213119190907e+00 1.411599999999761579e+01 W
1.159598067796564406e-11 1.280000000000000000e+02 4.875708509785357592e+02 2.305635082386415124e+00 1.411099999999761856e+01 W
1.055940860915916871e-11 1.290000000000000000e+02 4.892513105430524547e+02 2.309431097148870293e+00 1.410599999999762133e+01 W
8.160226017782989290e-12 1.300000000000000000e+02 4.909273938676583384e+02 2.313177109732571068e+00 1.410099999999762410e+01 W
7.392248625483570820e-12 1.310000000000000000e+02 4.925991637364844564e+02 2.316873961538926441e+00 1.409599999999762687e+01 W
6.706064786718014367e-12 1.320000000000000000e+02 4.942666816089569011e+02 2.320522472699069638e+00 1.409099999999762964e+01 W
4.643882265435831503e-12 1.330000000000000000e+02 4.959300076572777130e+02 2.324123445389811859e+00 1.408599999999763241e+01 W
