# P, Pc, E, M, R, EoS
2.683034327873898686e-12 4.900000000000000000e+01 4.531468072833665133e+02 1.128104566073535375e+00 1.190799999999883951e+01 SCVBB
2.296049310319295535e-12 5.000000000000000000e+01 4.567430724733926013e+02 1.137974719304205573e+00 1.190399999999884173e+01 SCVBB
1.927186478356564807e-12 5.100000000000000000e+01 4.603009053550901513e+02 1.147660908552877723e+00 1.189999999999884395e+01 SCVBB
2.826714371529841903e-12 5.200000000000000000e+01 4.638215532087819497e+02 1.157168689550535978e+00 1.189499999999884672e+01 SCVBB
2.355577267714954902e-12 5.300000000000000000e+01 4.673061999433471669e+02 1.166503382812319023e+00 1.189099999999884893e+01 SCVBB
1.918531581864480296e-12 5.400000000000000000e+01 4.707559704413307031e+02 1.175670073312802710e+00 1.188699999999885115e+01 SCVBB
1.582315910131757400e-12 5.500000000000000000e+01 4.741719345317063699e+02 1.184673623802301901e+00 1.188299999999885337e+01 SCVBB
2.290785733614958986e-12 5.600000000000000000e+01 4.775551106283489844e+02 1.193518698610136708e+00 1.187799999999885614e+01 SCVBB
1.797047398048390549e-12 5.700000000000000000e+01 4.809064690677806198e+02 1.202209761652962561e+00 1.187399999999885836e+01 SCVBB
2.612243133908460922e-12 5.800000000000000000e+01 4.842269351758550897e+02 1.210751031802310917e+00 1.186899999999886113e+01 SCVBB
2.064123979667974235e-12 5.900000000000000000e+01 4.875173920896609161e+02 1.219146744217762812e+00 1.186499999999886334e+01 SCVBB
1.537989123295153588e-12 6.000000000000000000e+01 4.907786833579777976e+02 1.227400783262375672e+00 1.186099999999886556e+01 SCVBB
2.185230526527643324e-12 6.100000000000000000e+01 4.940116153410428979e+02 1.235516933930610017e+00 1.185599999999886833e+01 SCVBB
1.593994782522193977e-12 6.200000000000000000e+01 4.972169594281347713e+02 1.243498841759396845e+00 1.185199999999887055e+01 SCVBB
2.361754351547784774e-12 6.300000000000000000e+01 5.003954540895051082e+02 1.251350010345702701e+00 1.184699999999887332e+01 SCVBB
1.685541811360563494e-12 6.400000000000000000e+01 5.035478067774508872e+02 1.259073812998247499e+00 1.184299999999887554e+01 SCVBB
4.043186380032795239e-12 6.500000000000000000e+01 5.066746956897892460e+02 1.266673491283809572e+00 1.183799999999887831e+01 SCVBB
1.725653332296361389e-12 6.600000000000000000e+01 5.097767714076480843e+02 1.274152173798451804e+00 1.183399999999888053e+01 SCVBB
4.114611583215813585e-12 6.700000000000000000e+01 5.128546584182864763e+02 1.281512869827478251e+00 1.182899999999888330e+01 SCVBB
1.717008696446494721e-12 6.800000000000000000e+01 5.159089565326050888e+02 1.288758494687033851e+00 1.182499999999888551e+01 SCVBB
4.235816140852246581e-12 6.900000000000000000e+01 5.189402422060596791e+02 1.295891842130318272e+00 1.181999999999888828e+01 SCVBB
1.748789332357815450e-12 7.000000000000000000e+01 5.219490697708608877e+02 1.302915618515532392e+00 1.181599999999889050e+01 SCVBB
1.534093952281754937e-12 7.100000000000000000e+01 5.249359725865919017e+02 1.309832434597387740e+00 1.181199999999889272e+01 SCVBB
1.658229161028075332e-12 7.200000000000000000e+01 5.279014641157129972e+02 1.316644808648792075e+00 1.180699999999889549e+01 SCVBB
5.116788387446677879e-12 7.300000000000000000e+01 5.308460389298281825e+02 1.323355184767485371e+00 1.180199999999889826e+01 SCVBB
1.619681217313142764e-12 7.400000000000000000e+01 5.337701736520507438e+02 1.329965917773314521e+00 1.179799999999890048e+01 SCVBB
4.916308487604352808e-12 7.500000000000000000e+01 5.366743278403339446e+02 1.336479278509749680e+00 1.179299999999890325e+01 SCVBB
