# P, Pc, E, M, R, EoS
7.240567270269409367e-13 9.499999999999998224e+00 2.134012822834588974e+02 5.952462031276312127e-01 1.351799999999794721e+01 MDI_2
6.609350782824281570e-13 9.599999999999997868e+00 2.142615250378964902e+02 5.990154051412831526e-01 1.351399999999794943e+01 MDI_2
6.241840709504428011e-13 9.699999999999997513e+00 2.151169400449604154e+02 6.027612565052293814e-01 1.350999999999795165e+01 MDI_2
6.070825614280449505e-13 9.799999999999997158e+00 2.159676080330617367e+02 6.064840452150573880e-01 1.350599999999795386e+01 MDI_2
6.131350513674948682e-13 9.899999999999998579e+00 2.168136075607719704e+02 6.101840531167175286e-01 1.350199999999795608e+01 MDI_2
9.734882987271321642e-13 5.000000000000000000e+00 1.677093991815214906e+02 3.951846354324701216e-01 1.399599999999768229e+01 MDI_2
8.016870869916267558e-13 6.000000000000000000e+00 1.793966398198149363e+02 4.458129886984249501e-01 1.380399999999778871e+01 MDI_2
6.779337850718136196e-13 7.000000000000000000e+00 1.900332323806564148e+02 4.924397215021051322e-01 1.368199999999785632e+01 MDI_2
8.964314733691662587e-13 8.000000000000000000e+00 1.998556762748441429e+02 5.356898675020874689e-01 1.359899999999790232e+01 MDI_2
8.229352215419972940e-13 9.000000000000000000e+00 2.090246640174993900e+02 5.760393945656908654e-01 1.354099999999793447e+01 MDI_2
6.410521882830955113e-13 1.000000000000000000e+01 2.176550150965640853e+02 6.138615572035215351e-01 1.349799999999795830e+01 MDI_2
6.705413457590738378e-13 1.100000000000000000e+01 2.258320019154352281e+02 6.494560709957649669e-01 1.346499999999797659e+01 MDI_2
9.721124952209254530e-13 1.200000000000000000e+01 2.336209218023827816e+02 6.830682890820304332e-01 1.343799999999799155e+01 MDI_2
7.454009118947195292e-13 1.300000000000000000e+01 2.410730355644216161e+02 7.149023240999026196e-01 1.341699999999800319e+01 MDI_2
8.871285638914357843e-13 1.400000000000000000e+01 2.482294233233400291e+02 7.451302825235989191e-01 1.339899999999801317e+01 MDI_2
9.447153097700876490e-13 1.500000000000000000e+01 2.551235836206247427e+02 7.738989878746601603e-01 1.338299999999802203e+01 MDI_2
6.015763042138520442e-13 1.600000000000000000e+01 2.617832412844620649e+02 8.013349322873855041e-01 1.336999999999802924e+01 MDI_2
9.936931751590099175e-13 1.700000000000000000e+01 2.682316389873500952e+02 8.275480632721955443e-01 1.335699999999803644e+01 MDI_2
7.303991986323604975e-13 1.800000000000000000e+01 2.744884814381911156e+02 8.526346654345970943e-01 1.334599999999804254e+01 MDI_2
7.384668639459251292e-13 1.900000000000000000e+01 2.805706396134683018e+02 8.766796506195249084e-01 1.333499999999804864e+01 MDI_2
5.720399057941567390e-13 2.000000000000000000e+01 2.864926853514168101e+02 8.997583447057340145e-01 1.332499999999805418e+01 MDI_2
7.976542290161637763e-13 2.100000000000000000e+01 2.922673035585164030e+02 9.219379463245669371e-01 1.331499999999805972e+01 MDI_2
3.674797380951721171e-13 2.200000000000000000e+01 2.979056145067723946e+02 9.432786940370082585e-01 1.330599999999806471e+01 MDI_2
3.517958836083491997e-13 2.300000000000000000e+01 3.034174290050181639e+02 9.638348308742867854e-01 1.329699999999806970e+01 MDI_2
9.726365892232836188e-13 2.400000000000000000e+01 3.088114527199335271e+02 9.836554137299371448e-01 1.328699999999807524e+01 MDI_2
6.394822670230428865e-13 2.500000000000000000e+01 3.140954514660065797e+02 1.002784954774331272e+00 1.327799999999808023e+01 MDI_2
7.228358656303016644e-13 2.600000000000000000e+01 3.192763861760046211e+02 1.021264000264985761e+00 1.326899999999808522e+01 MDI_2
7.149463506649540672e-13 2.700000000000000000e+01 3.243605240604850337e+02 1.039129594029477577e+00 1.325999999999809020e+01 MDI_2
4.657750978037363767e-13 2.800000000000000000e+01 3.293535308795390506e+02 1.056415690459156842e+00 1.325199999999809464e+01 MDI_2
4.750223368789065760e-13 2.900000000000000000e+01 3.342605480933469835e+02 1.073153484531913060e+00 1.324299999999809963e+01 MDI_2
4.883085259908205284e-13 3.000000000000000000e+01 3.390862578035714137e+02 1.089371719119710313e+00 1.323399999999810461e+01 MDI_2
1.215622499513568376e-12 3.100000000000000000e+01 3.438349377588432958e+02 1.105096940288977647e+00 1.322499999999810960e+01 MDI_2
1.258800137812504157e-12 3.200000000000000000e+01 3.485105082149423197e+02 1.120353714262031231e+00 1.321599999999811459e+01 MDI_2
8.527758386462638654e-13 3.300000000000000000e+01 3.531165720719153569e+02 1.135164830679829873e+00 1.320699999999811958e+01 MDI_2
8.711555357715008390e-13 3.400000000000000000e+01 3.576564494266217480e+02 1.149551476695668484e+00 1.319799999999812457e+01 MDI_2
9.503360149252589097e-13 3.500000000000000000e+01 3.621332074586986209e+02 1.163533364178621632e+00 1.318899999999812955e+01 MDI_2
7.084473902685323954e-13 3.600000000000000000e+01 3.665496863952071180e+02 1.177128904109643992e+00 1.317999999999813454e+01 MDI_2
7.176794348707879506e-13 3.700000000000000000e+01 3.709085221628686782e+02 1.190355281058026682e+00 1.317099999999813953e+01 MDI_2
7.227930098106757998e-13 3.800000000000000000e+01 3.752121662283934711e+02 1.203228586359945451e+00 1.316199999999814452e+01 MDI_2
7.150323170335922108e-13 3.900000000000000000e+01 3.794629030406319998e+02 1.215763896765820862e+00 1.315299999999814951e+01 MDI_2
1.059469665998282454e-12 4.000000000000000000e+01 3.836628654183868434e+02 1.227975365986007761e+00 1.314499999999815394e+01 MDI_2
1.050497032619309576e-12 4.100000000000000000e+01 3.878140481710806284e+02 1.239876301512774726e+00 1.313599999999815893e+01 MDI_2
1.038393155467799944e-12 4.200000000000000000e+01 3.919183201933168448e+02 1.251479215742180129e+00 1.312699999999816391e+01 MDI_2
1.009041512197301146e-12 4.300000000000000000e+01 3.959774352365490699e+02 1.262795917124525547e+00 1.311799999999816890e+01 MDI_2
9.910818207200573448e-13 4.400000000000000000e+01 3.999930415299266997e+02 1.273837531300147319e+00 1.310799999999817445e+01 MDI_2
9.752030164198678084e-13 4.500000000000000000e+01 4.039666903966092946e+02 1.284614576708898337e+00 1.309899999999876385e+01 MDI_2
9.571590004428574358e-13 4.600000000000000000e+01 4.078998439904136148e+02 1.295136986306818505e+00 1.308999999999818442e+01 MDI_2
2.502780502115614432e-12 4.700000000000000000e+01 4.117938822597630519e+02 1.305414172651616189e+00 1.308099999999818941e+01 MDI_2
2.474902854053598910e-12 4.800000000000000000e+01 4.156501092309067076e+02 1.315455049130747289e+00 1.307199999999819440e+01 MDI_2
2.474874503887985268e-12 4.900000000000000000e+01 4.194697586897418660e+02 1.325268073082460418e+00 1.306299999999819939e+01 MDI_2
2.491292966891190542e-12 5.000000000000000000e+01 4.232539993309023316e+02 1.334861268629979225e+00 1.305399999999820437e+01 MDI_2
2.523298480592223890e-12 5.100000000000000000e+01 4.270039394337177328e+02 1.344242260778087728e+00 1.304499999999820936e+01 MDI_2
2.537337475277260932e-12 5.200000000000000000e+01 4.307206311169456399e+02 1.353418240208721368e+00 1.303599999999821435e+01 MDI_2
2.598968450911353606e-12 5.300000000000000000e+01 4.344050742175954269e+02 1.362396228612284599e+00 1.302699999999821934e+01 MDI_2
2.686001707229492958e-12 5.400000000000000000e+01 4.380582198335256408e+02 1.371182739500725445e+00 1.301799999999822433e+01 MDI_2
1.559358671638718435e-12 5.500000000000000000e+01 4.416809735646489230e+02 1.379784033858298287e+00 1.300999999999822876e+01 MDI_2
1.575936842954630140e-12 5.600000000000000000e+01 4.452741984834061668e+02 1.388206089530838128e+00 1.300099999999823375e+01 MDI_2
1.675843292530357668e-12 5.700000000000000000e+01 4.488387178615560629e+02 1.396454609327913987e+00 1.299199999999823874e+01 MDI_2
1.808567387715590150e-12 5.800000000000000000e+01 4.523753176771999165e+02 1.404535050193257195e+00 1.298299999999824372e+01 MDI_2
1.968641170162211016e-12 5.900000000000000000e+01 4.558847489232425687e+02 1.412452611130942115e+00 1.297399999999824871e+01 MDI_2
2.100019472133534301e-12 6.000000000000000000e+01 4.593677297361177807e+02 1.420212274489419668e+00 1.296499999999825370e+01 MDI_2
2.324290540310209101e-12 6.100000000000000000e+01 4.628249473615387615e+02 1.427818814874747488e+00 1.295599999999825869e+01 MDI_2
1.345743914134830509e-12 6.200000000000000000e+01 4.662570599722228621e+02 1.435276802657891926e+00 1.294799999999826312e+01 MDI_2
1.519565955579909028e-12 6.300000000000000000e+01 4.696646983509476172e+02 1.442590604266531296e+00 1.293899999999826811e+01 MDI_2
1.775556668236819707e-12 6.400000000000000000e+01 4.730484674508977605e+02 1.449764419304007124e+00 1.292999999999827310e+01 MDI_2
2.107444492809406507e-12 6.500000000000000000e+01 4.764089478440318999e+02 1.456802273078116050e+00 1.292099999999827808e+01 MDI_2
4.231622073959688389e-12 6.600000000000000000e+01 4.797466970671055151e+02 1.463708026023501585e+00 1.291199999999828307e+01 MDI_2
1.547856540137329321e-12 6.700000000000000000e+01 4.830622508740277112e+02 1.470485398266811572e+00 1.290399999999828751e+01 MDI_2
2.050100091941991766e-12 6.800000000000000000e+01 4.863561244023720178e+02 1.477137945289881404e+00 1.289499999999829249e+01 MDI_2
4.257862987698833845e-12 6.900000000000000000e+01 4.896288132611055062e+02 1.483669097651377111e+00 1.288599999999829748e+01 MDI_2
1.623154675253256893e-12 7.000000000000000000e+01 4.928807945459224698e+02 1.490082151664726018e+00 1.287799999999830192e+01 MDI_2
3.764622539414740575e-12 7.100000000000000000e+01 4.961125277879700661e+02 1.496380279239599265e+00 1.286899999999830690e+01 MDI_2
1.449581771398794264e-12 7.200000000000000000e+01 4.993244558412133642e+02 1.502566533838497698e+00 1.286099999999831134e+01 MDI_2
3.514320004661359766e-12 7.300000000000000000e+01 5.025170057132083912e+02 1.508643856355283086e+00 1.285199999999831633e+01 MDI_2
4.930080226664430836e-12 7.400000000000000000e+01 5.056905893436193082e+02 1.514615080454558838e+00 1.284299999999832131e+01 MDI_2
3.623481095160603307e-12 7.500000000000000000e+01 5.088456043344308455e+02 1.520482938161476172e+00 1.283499999999832575e+01 MDI_2
5.121756363776709351e-12 7.600000000000000000e+01 5.119824346354579347e+02 1.526250062751713044e+00 1.282599999999833074e+01 MDI_2
4.963476225165609811e-12 7.700000000000000000e+01 5.151014511884450258e+02 1.531918995143808582e+00 1.281799999999833517e+01 MDI_2
1.819311184169761694e-12 7.800000000000000000e+01 5.182030125327603400e+02 1.537492187915099118e+00 1.280999999999833960e+01 MDI_2
4.820242633046166328e-12 7.900000000000000000e+01 5.212874653754428209e+02 1.542972009044716319e+00 1.280099999999834459e+01 MDI_2
4.899283206152405748e-12 8.000000000000000000e+01 5.243551451281231266e+02 1.548360745385513049e+00 1.279299999999834903e+01 MDI_2
3.150782096959868134e-12 8.100000000000000000e+01 5.274063764131356038e+02 1.553660605972581044e+00 1.278499999999835346e+01 MDI_2
5.145384275709321993e-12 8.200000000000000000e+01 5.304414735409501418e+02 1.558873727853217650e+00 1.277599999999835845e+01 MDI_2
4.468466387474503387e-12 8.300000000000000000e+01 5.334607409608782973e+02 1.564002175075816625e+00 1.276799999999836288e+01 MDI_2
4.866361933059447877e-12 8.400000000000000000e+01 5.364644736868556265e+02 1.569047944756646329e+00 1.275999999999836731e+01 MDI_2
4.433361665928346332e-12 8.500000000000000000e+01 5.394529576999599385e+02 1.574012969252116978e+00 1.275199999999837175e+01 MDI_2
3.047689633459539065e-12 8.600000000000000000e+01 5.424264703291955811e+02 1.578899118744646390e+00 1.274399999999837618e+01 MDI_2
2.823704963209315667e-12 8.700000000000000000e+01 5.453852806119581373e+02 1.583708203772210776e+00 1.273599999999838062e+01 MDI_2
5.641451983871524881e-12 8.800000000000000000e+01 5.483296496354851115e+02 1.588441978293645640e+00 1.272699999999838560e+01 MDI_2
5.512432021278284735e-12 8.900000000000000000e+01 5.512598308605005286e+02 1.593102139948847418e+00 1.271899999999839004e+01 MDI_2
5.494056244661143655e-12 9.000000000000000000e+01 5.541760704281737162e+02 1.597690335930189276e+00 1.271099999999839447e+01 MDI_2
2.568099730072806049e-12 9.100000000000000000e+01 5.570786074514279562e+02 1.602208161480549231e+00 1.270399999999839835e+01 MDI_2
2.651030964092269783e-12 9.200000000000000000e+01 5.599676742915612522e+02 1.606657165416568667e+00 1.269599999999840279e+01 MDI_2
2.815455732455135874e-12 9.300000000000000000e+01 5.628434968210708575e+02 1.611038845025210220e+00 1.268799999999840722e+01 MDI_2
4.136306124887526819e-12 9.400000000000000000e+01 5.657062946735140940e+02 1.615354657824227935e+00 1.267999999999841165e+01 MDI_2
4.508701876702635207e-12 9.500000000000000000e+01 5.685562814811726184e+02 1.619606016269156790e+00 1.267199999999841609e+01 MDI_2
5.023345210430304503e-12 9.600000000000000000e+01 5.713936651012406855e+02 1.623794291637210785e+00 1.266399999999842052e+01 MDI_2
4.795940995591085361e-12 9.700000000000000000e+01 5.742186478312056579e+02 1.627920815491957107e+00 1.265599999999842495e+01 MDI_2
2.473201332952219929e-12 9.800000000000000000e+01 5.770314266140426298e+02 1.631986880729593414e+00 1.264899999999842883e+01 MDI_2
4.146409918836944895e-12 9.900000000000000000e+01 5.798321932338053557e+02 1.635993741951471181e+00 1.264099999999843327e+01 MDI_2
4.133230458863941435e-12 1.000000000000000000e+02 5.826211345021547459e+02 1.639942622511009418e+00 1.263299999999843770e+01 MDI_2
5.287589580695111706e-12 1.010000000000000000e+02 5.853984324363328824e+02 1.643834707060353395e+00 1.262499999999844214e+01 MDI_2
4.060543407806935798e-12 1.020000000000000000e+02 5.881642644290553790e+02 1.647671148092081816e+00 1.261799999999844601e+01 MDI_2
4.372283798569448684e-12 1.030000000000000000e+02 5.909188034107648946e+02 1.651453068065623642e+00 1.260999999999845045e+01 MDI_2
8.373315692586615551e-12 1.040000000000000000e+02 5.936622180046606445e+02 1.655181556501995388e+00 1.260199999999845488e+01 MDI_2
3.931313251966757611e-12 1.050000000000000000e+02 5.963946726748922629e+02 1.658857674473623200e+00 1.259499999999845876e+01 MDI_2
8.063150751124192229e-12 1.060000000000000000e+02 5.991163278682821556e+02 1.662482453944425176e+00 1.258699999999846320e+01 MDI_2
3.865139211371353431e-12 1.070000000000000000e+02 6.018273401499169495e+02 1.666056899319107165e+00 1.257999999999846708e+01 MDI_2
8.284553197780678561e-12 1.080000000000000000e+02 6.045278623329286347e+02 1.669581987095674958e+00 1.257199999999847151e+01 MDI_2
4.206387181885996879e-12 1.090000000000000000e+02 6.072180436027666701e+02 1.673058671885111481e+00 1.256499999999847539e+01 MDI_2
3.794914815041238170e-12 1.100000000000000000e+02 6.098980296362428817e+02 1.676487879475175191e+00 1.255799999999847927e+01 MDI_2
5.114104226881847813e-12 1.110000000000000000e+02 6.125679627156146125e+02 1.679870515452430935e+00 1.254999999999848370e+01 MDI_2
3.794286781954901610e-12 1.120000000000000000e+02 6.152279818379569178e+02 1.683207454090962285e+00 1.254299999999848758e+01 MDI_2
3.665574595894545030e-12 1.130000000000000000e+02 6.178782228200577720e+02 1.686499555239039161e+00 1.253599999999849146e+01 MDI_2
7.589146187807612687e-12 1.140000000000000000e+02 6.205188183990583184e+02 1.689747654358360052e+00 1.252799999999849589e+01 MDI_2
4.360887892617177571e-12 1.150000000000000000e+02 6.231498983290471188e+02 1.692952565708806256e+00 1.252099999999849977e+01 MDI_2
3.498628702415850918e-12 1.160000000000000000e+02 6.257715894738039424e+02 1.696115083238466603e+00 1.251399999999850365e+01 MDI_2
3.693151978407096560e-12 1.170000000000000000e+02 6.283840158958796565e+02 1.699235981173230936e+00 1.250699999999850753e+01 MDI_2
3.227720875880373015e-12 1.180000000000000000e+02 6.309872989421860439e+02 1.702316014513638454e+00 1.249999999999851141e+01 MDI_2
7.607291734890871393e-12 1.190000000000000000e+02 6.335815573262626685e+02 1.705355919934405717e+00 1.249199999999851585e+01 MDI_2
4.827838622038120448e-12 1.200000000000000000e+02 6.361669072073750613e+02 1.708356416019375379e+00 1.248499999999851973e+01 MDI_2
