# P, Pc, E, M, R, EoS
8.567043243071807490e-13 7.899999999999998579e+00 1.894059549958257662e+02 5.768618260658824326e-01 1.392999999999771887e+01 MDI_3
6.908801172662117056e-13 7.999999999999998224e+00 1.903218570692747562e+02 5.814106103873287745e-01 1.392599999999772109e+01 MDI_3
7.564552197176912108e-13 8.099999999999997868e+00 1.912318740729115802e+02 5.859259042038013066e-01 1.392099999999772386e+01 MDI_3
6.626462952342285805e-13 8.199999999999999289e+00 1.921361217622812489e+02 5.904081839430369572e-01 1.391699999999772608e+01 MDI_3
9.759394826950640152e-13 8.299999999999997158e+00 1.930347122021104838e+02 5.948579242024896185e-01 1.391199999999772885e+01 MDI_3
9.394812184510243405e-13 8.399999999999998579e+00 1.939277539274899027e+02 5.992755870650574579e-01 1.390799999999773107e+01 MDI_3
9.351090043002313663e-13 8.499999999999998224e+00 1.948153520961706420e+02 6.036616219346176981e-01 1.390399999999773328e+01 MDI_3
9.638034981946752776e-13 8.599999999999997868e+00 1.956976086325653057e+02 6.080164700384554921e-01 1.389999999999773550e+01 MDI_3
7.957892493149607186e-13 8.699999999999997513e+00 1.965746223639966956e+02 6.123405622618124378e-01 1.389699999999773716e+01 MDI_3
8.806939957387684149e-13 8.799999999999998934e+00 1.974464891496957080e+02 6.166343194618655321e-01 1.389299999999773938e+01 MDI_3
7.681599767671899088e-13 8.899999999999998579e+00 1.983133020030127227e+02 6.208981535549430442e-01 1.388999999999774104e+01 MDI_3
6.882144724492780257e-13 8.999999999999998224e+00 1.991751512072725063e+02 6.251324696906156442e-01 1.388699999999774271e+01 MDI_3
6.316071129944701534e-13 9.099999999999997868e+00 2.000321244256699060e+02 6.293376611051778591e-01 1.388399999999774437e+01 MDI_3
5.957992506511910882e-13 9.199999999999997513e+00 2.008843068055751360e+02 6.335141137573120362e-01 1.388099999999774603e+01 MDI_3
9.867431172923388076e-13 9.299999999999997158e+00 2.017317810775917053e+02 6.376622062759038645e-01 1.387699999999774825e+01 MDI_3
9.955439129094393113e-13 9.399999999999998579e+00 2.025746276496839187e+02 6.417823079181681489e-01 1.387399999999774991e+01 MDI_3
6.047705790013250439e-13 9.499999999999998224e+00 2.034129246966695064e+02 6.458747822875288147e-01 1.387199999999775102e+01 MDI_3
6.454079747417695161e-13 9.599999999999997868e+00 2.042467482453531034e+02 6.499399830746606099e-01 1.386899999999775268e+01 MDI_3
8.966063676312875751e-13 9.699999999999997513e+00 2.050761722555548090e+02 6.539782593060344817e-01 1.386599999999775434e+01 MDI_3
9.945508978456340981e-13 9.799999999999997158e+00 2.059012686972732240e+02 6.579899508865192370e-01 1.386299999999775601e+01 MDI_3
8.514062020915917431e-13 9.899999999999998579e+00 2.067221076242051652e+02 6.619753918817791183e-01 1.386099999999775712e+01 MDI_3
8.116745351462679753e-13 5.000000000000000000e+00 1.595754089300184546e+02 4.276904828811065040e-01 1.421899999999755870e+01 MDI_3
7.236156782700297723e-13 6.000000000000000000e+00 1.706976997008111141e+02 4.833319070773161585e-01 1.407199999999764017e+01 MDI_3
7.812056726878758870e-13 7.000000000000000000e+00 1.808768429593426390e+02 5.343297166546682186e-01 1.398299999999768950e+01 MDI_3
6.908801069459089490e-13 8.000000000000000000e+00 1.903218570692747562e+02 5.814106103873293296e-01 1.392599999999772109e+01 MDI_3
6.882144724492780257e-13 9.000000000000000000e+00 1.991751512072725632e+02 6.251324696906156442e-01 1.388699999999774271e+01 MDI_3
7.372927750302518369e-13 1.000000000000000000e+01 2.075387572438284565e+02 6.659349095807245433e-01 1.385899999999775822e+01 MDI_3
6.212255426162742716e-13 1.100000000000000000e+01 2.154886523041934083e+02 7.041718860992136619e-01 1.383799999999776986e+01 MDI_3
8.524755990012921007e-13 1.200000000000000000e+01 2.230831666091078489e+02 7.401335185899126090e-01 1.382099999999777928e+01 MDI_3
5.906976277583305257e-13 1.300000000000000000e+01 2.303682066961906116e+02 7.740611784852311494e-01 1.380799999999778649e+01 MDI_3
8.256009089818552073e-13 1.400000000000000000e+01 2.373806514718314133e+02 8.061582826142256186e-01 1.379599999999779314e+01 MDI_3
6.013677983284345223e-13 1.500000000000000000e+01 2.441506446045137864e+02 8.365981334373802092e-01 1.378599999999779868e+01 MDI_3
6.295905595173550026e-13 1.600000000000000000e+01 2.507031913089351178e+02 8.655298152962048741e-01 1.377599999999780422e+01 MDI_3
7.733039700819091331e-13 1.700000000000000000e+01 2.570593007198147006e+02 8.930826396723574589e-01 1.376699999999780921e+01 MDI_3
7.489686390336260857e-13 1.800000000000000000e+01 2.632368222008840917e+02 9.193696275853476818e-01 1.375799999999781420e+01 MDI_3
7.864010909761598643e-13 1.900000000000000000e+01 2.692510699833174499e+02 9.444901956596180037e-01 1.374899999999781919e+01 MDI_3
7.033860806766274743e-13 2.000000000000000000e+01 2.751152979959397840e+02 9.685323412079679395e-01 1.374099999999782362e+01 MDI_3
7.641342133333961849e-13 2.100000000000000000e+01 2.808410664903645397e+02 9.915743469851791003e-01 1.373199999999782861e+01 MDI_3
3.788147187853105512e-13 2.200000000000000000e+01 2.864385290855336734e+02 1.013686214636621008e+00 1.372399999999783304e+01 MDI_3
3.882335684312349578e-13 2.300000000000000000e+01 2.919166603305013723e+02 1.034930822547904805e+00 1.371499999999783803e+01 MDI_3
3.768490871643000606e-13 2.400000000000000000e+01 2.972834381572072857e+02 1.055364862725729935e+00 1.370599999999784302e+01 MDI_3
5.609536982071248601e-13 2.500000000000000000e+01 3.025459916697992071e+02 1.075039651892339743e+00 1.369699999999784801e+01 MDI_3
4.804483686153732301e-13 2.600000000000000000e+01 3.077107219776418106e+02 1.094001814765706460e+00 1.368799999999785300e+01 MDI_3
6.988259296022892746e-13 2.700000000000000000e+01 3.127834018355725334e+02 1.112293827646745781e+00 1.367799999999785854e+01 MDI_3
