# P, Pc, E, M, R, EoS
9.889610728244890116e-13 2.599999999999999645e+00 1.410190569233924123e+02 2.220551168511724072e-01 1.526299999999698009e+01 BGP
9.338983613804362369e-13 2.699999999999999289e+00 1.428186697699705121e+02 2.281794504259401779e-01 1.510199999999706932e+01 BGP
9.827099023310217272e-13 2.799999999999999378e+00 1.445746712193100052e+02 2.342433767440933179e-01 1.495599999999715024e+01 BGP
9.342550355267306215e-13 2.899999999999999467e+00 1.462896275244409026e+02 2.402482923482589794e-01 1.482399999999722340e+01 BGP
8.809286191509792087e-13 2.999999999999999556e+00 1.479658716659108109e+02 2.461955826255251556e-01 1.470399999999728990e+01 BGP
8.608112800535119983e-13 3.099999999999999645e+00 1.496055315527254663e+02 2.520866121187375075e-01 1.459399999999735087e+01 BGP
8.629048632789282437e-13 3.199999999999999289e+00 1.512105540218948079e+02 2.579227037604497896e-01 1.449299999999740685e+01 BGP
9.607429249457341205e-13 3.299999999999999378e+00 1.527827253732430961e+02 2.637051561368420338e-01 1.439999999999745839e+01 BGP
8.528490047362909607e-13 3.399999999999999467e+00 1.543236890287253686e+02 2.694352244788831285e-01 1.431499999999750550e+01 BGP
8.721662970269424272e-13 3.499999999999999112e+00 1.558349607910157886e+02 2.751141293126653231e-01 1.423599999999754928e+01 BGP
8.847906767027087759e-13 3.599999999999999201e+00 1.573179420865132840e+02 2.807430478936629448e-01 1.416299999999758974e+01 BGP
9.338657770758003796e-13 3.699999999999999289e+00 1.587739315072094826e+02 2.863231195485475555e-01 1.409499999999762743e+01 BGP
8.800758076126944579e-13 3.799999999999999378e+00 1.602041349096917031e+02 2.918554429608268830e-01 1.403199999999766234e+01 BGP
9.550677278164298144e-13 3.899999999999999467e+00 1.616096742846203256e+02 2.973410811534241138e-01 1.397299999999769504e+01 BGP
8.316000012403553199e-13 3.999999999999999112e+00 1.629915955738489686e+02 3.027810599773775868e-01 1.391899999999772497e+01 BGP
8.655272374444707245e-13 4.099999999999999645e+00 1.643508755830636687e+02 3.081763679482653617e-01 1.386799999999775324e+01 BGP
9.397240839997205087e-13 4.199999999999999289e+00 1.656884281139597022e+02 3.135279590515916426e-01 1.381999999999777984e+01 BGP
9.224307397141740416e-13 4.299999999999998934e+00 1.670051094204393678e+02 3.188367539158581399e-01 1.377499999999780478e+01 BGP
9.850788674387081296e-13 4.399999999999998579e+00 1.683017230772369430e+02 3.241036379049800353e-01 1.373299999999782806e+01 BGP
8.887061819233952700e-13 4.499999999999999112e+00 1.695790243360796126e+02 3.293294728081465061e-01 1.369399999999784967e+01 BGP
8.398222741140475088e-13 4.599999999999998757e+00 1.708377240334463352e+02 3.345150841036054201e-01 1.365699999999787018e+01 BGP
9.202924115394059070e-13 4.699999999999999289e+00 1.720784921047675482e+02 3.396612699285755932e-01 1.362199999999788957e+01 BGP
8.905652346633064580e-13 4.799999999999998934e+00 1.733019607521833336e+02 3.447688026132732508e-01 1.358899999999790786e+01 BGP
9.560353616009931929e-13 4.899999999999998579e+00 1.745087273064778799e+02 3.498384271012447422e-01 1.355799999999792504e+01 BGP
8.815580474897491962e-13 4.999999999999999112e+00 1.756993568183184777e+02 3.548708658897378188e-01 1.352899999999794112e+01 BGP
8.879168139665668860e-13 5.099999999999998757e+00 1.768743844092748816e+02 3.598668135503131915e-01 1.350099999999795664e+01 BGP
9.446795854769342590e-13 5.199999999999999289e+00 1.780343174091354115e+02 3.648269466242998194e-01 1.347499999999797105e+01 BGP
9.409480216026828056e-13 5.299999999999998934e+00 1.791796373026593869e+02 3.697519153182193818e-01 1.344999999999798490e+01 BGP
8.388365688792687070e-13 5.399999999999998579e+00 1.803108015060125240e+02 3.746423559858397812e-01 1.342699999999799765e+01 BGP
7.715955526586040482e-13 5.499999999999999112e+00 1.814282449906466468e+02 3.794988726852192573e-01 1.340499999999800984e+01 BGP
9.925108392177238027e-13 5.599999999999998757e+00 1.825323817702471274e+02 3.843220635728673007e-01 1.338299999999802203e+01 BGP
9.539209122745908195e-13 5.699999999999999289e+00 1.836236062645199638e+02 3.891124980493837482e-01 1.336299999999803312e+01 BGP
9.172652131170446789e-13 5.799999999999998934e+00 1.847022945519915709e+02 3.938707319860622058e-01 1.334399999999804365e+01 BGP
7.267690359103517151e-13 5.899999999999998579e+00 1.857688055226014683e+02 3.985973131993184038e-01 1.332699999999805307e+01 BGP
9.419813197183701496e-13 5.999999999999999112e+00 1.868234819396567730e+02 4.032927573716317826e-01 1.330899999999806305e+01 BGP
7.289459113609217105e-13 6.099999999999998757e+00 1.878666514196619630e+02 4.079575756511925055e-01 1.329299999999807191e+01 BGP
8.923799791838620354e-13 6.199999999999998401e+00 1.888986273376091560e+02 4.125922612487122887e-01 1.327699999999808078e+01 BGP
8.880708943544196037e-13 6.299999999999998934e+00 1.899197096645058309e+02 4.171972940830984689e-01 1.326199999999808909e+01 BGP
8.377902010593733225e-13 6.399999999999998579e+00 1.909301857432013207e+02 4.217731394473604456e-01 1.324799999999809685e+01 BGP
7.358820599917037060e-13 6.499999999999998224e+00 1.919303310079466769e+02 4.263202482801619619e-01 1.323499999999810406e+01 BGP
7.313665161075611858e-13 6.599999999999998757e+00 1.929204096525675993e+02 4.308390650202427175e-01 1.322199999999811126e+01 BGP
9.665898784812452978e-13 6.699999999999998401e+00 1.939006752516389440e+02 4.353300148913509249e-01 1.320899999999811847e+01 BGP
8.150370984373864240e-13 6.799999999999998934e+00 1.948713713386172230e+02 4.397935154708878525e-01 1.319799999999812457e+01 BGP
7.617757000399168698e-13 6.899999999999998579e+00 1.958327319444978230e+02 4.442299715498175261e-01 1.318699999999813066e+01 BGP
7.905685928556371442e-13 6.999999999999998224e+00 1.967849821002245676e+02 4.486397781197640766e-01 1.317599999999813676e+01 BGP
7.315986399632944411e-13 7.099999999999998757e+00 1.977283383057708193e+02 4.530233204741804243e-01 1.316599999999814230e+01 BGP
8.970671338074878558e-13 7.199999999999998401e+00 1.986630089685391454e+02 4.573809729071526275e-01 1.315599999999814784e+01 BGP
6.734524410246968813e-13 7.299999999999998934e+00 1.995891948134836866e+02 4.617131004210646150e-01 1.314699999999815283e+01 BGP
8.037905805216824990e-13 7.399999999999998579e+00 2.005070892671385536e+02 4.660200581747566129e-01 1.313799999999815782e+01 BGP
8.679830735938865225e-13 7.499999999999998224e+00 2.014168788175428233e+02 4.703021941357954372e-01 1.312899999999816281e+01 BGP
8.139900930239282845e-13 7.599999999999998757e+00 2.023187433518733940e+02 4.745598462966551523e-01 1.312099999999816724e+01 BGP
9.934022288558536144e-13 7.699999999999998401e+00 2.032128564734413203e+02 4.787933452056134520e-01 1.311299999999817167e+01 BGP
