# P, Pc, E, M, R, EoS
9.552467843827978894e-13 2.299999999999999822e+00 1.431629939583989426e+02 1.822605455416383691e-01 1.586499999999664645e+01 HHJ_1
9.408383556215084513e-13 2.399999999999999467e+00 1.452141455546064321e+02 1.879661324719923698e-01 1.559999999999679332e+01 HHJ_1
9.863235870831886500e-13 2.499999999999999556e+00 1.472117770512163304e+02 1.936169175944315313e-01 1.536399999999692412e+01 HHJ_1
9.487170478687002207e-13 2.599999999999999645e+00 1.491594343751833378e+02 1.992134561708434892e-01 1.515399999999704050e+01 HHJ_1
9.576314858344139585e-13 2.699999999999999289e+00 1.510603024775682286e+02 2.047564341300475987e-01 1.496499999999714525e+01 HHJ_1
9.491250871640608772e-13 2.799999999999999378e+00 1.529172539627531648e+02 2.102466371694193537e-01 1.479499999999723947e+01 HHJ_1
8.993617296692432147e-13 2.899999999999999467e+00 1.547328896790159547e+02 2.156849182064658199e-01 1.464099999999732482e+01 HHJ_1
9.941849143042415852e-13 2.999999999999999556e+00 1.565095728284250072e+02 2.210721816768396464e-01 1.449999999999740297e+01 HHJ_1
9.110035883144668573e-13 3.099999999999999645e+00 1.582494578105863923e+02 2.264093466528471765e-01 1.437299999999747335e+01 HHJ_1
8.952678896148044401e-13 3.199999999999999289e+00 1.599545147556084430e+02 2.316973493383900073e-01 1.425599999999753820e+01 HHJ_1
8.586241125156945019e-13 3.299999999999999378e+00 1.616265505041039603e+02 2.369371307221376233e-01 1.414899999999759750e+01 HHJ_1
8.699201273370875113e-13 3.399999999999999467e+00 1.632672266400611534e+02 2.421296305706625018e-01 1.404999999999765237e+01 HHJ_1
8.568425670017122555e-13 3.499999999999999112e+00 1.648780750644534692e+02 2.472757676216115197e-01 1.395899999999770280e+01 HHJ_1
8.350362177411453849e-13 3.599999999999999201e+00 1.664605115051582800e+02 2.523764573757725227e-01 1.387499999999774936e+01 HHJ_1
9.239576054494392798e-13 3.699999999999999289e+00 1.680158472859789640e+02 2.574325940590321271e-01 1.379599999999779314e+01 HHJ_1
9.825265934603360387e-13 3.799999999999999378e+00 1.695452996197720665e+02 2.624450586201924063e-01 1.372299999999783360e+01 HHJ_1
9.503357970106940365e-13 3.899999999999999467e+00 1.710500006444747498e+02 2.674147036593185200e-01 1.365599999999787073e+01 HHJ_1
8.922067388176075631e-13 3.999999999999999112e+00 1.725310053836479653e+02 2.723423642088598218e-01 1.359299999999790565e+01 HHJ_1
9.416553272227477763e-13 4.099999999999999645e+00 1.739892987830571371e+02 2.772288569548069237e-01 1.353399999999793835e+01 HHJ_1
8.826901834474590678e-13 4.199999999999999289e+00 1.754258019503111257e+02 2.820749718672781459e-01 1.347899999999796883e+01 HHJ_1
9.701121427634633441e-13 4.299999999999998934e+00 1.768413777045282131e+02 2.868814789776140128e-01 1.342699999999799765e+01 HHJ_1
9.731451134761417390e-13 4.399999999999998579e+00 1.782368355264999593e+02 2.916491290467522202e-01 1.337899999999802425e+01 HHJ_1
8.674680872243144394e-13 4.499999999999999112e+00 1.796129359861876935e+02 2.963786484339678284e-01 1.333399999999804919e+01 HHJ_1
8.471496483296289930e-13 4.599999999999998757e+00 1.809703947130583401e+02 3.010707446317335556e-01 1.329099999999807302e+01 HHJ_1
9.877894007490144999e-13 4.699999999999999289e+00 1.823098859653193244e+02 3.057261008614206022e-01 1.324999999999809575e+01 HHJ_1
8.208643320246730959e-13 4.799999999999998934e+00 1.836320458461986505e+02 3.103453879337568777e-01 1.321299999999811625e+01 HHJ_1
7.922450722298318711e-13 4.899999999999998579e+00 1.849374752087575189e+02 3.149292503129972887e-01 1.317699999999813620e+01 HHJ_1
8.591460646131132284e-13 4.999999999999999112e+00 1.862267422851064680e+02 3.194783165555676874e-01 1.314299999999815505e+01 HHJ_1
8.044143667009527566e-13 5.099999999999998757e+00 1.875003850711313476e+02 3.239931963498791645e-01 1.311099999999817278e+01 HHJ_1
9.496573888763236483e-13 5.199999999999999289e+00 1.887589134937880715e+02 3.284744831632566142e-01 1.307999999999818996e+01 HHJ_1
9.335234112884310161e-13 5.299999999999998934e+00 1.900028113845689859e+02 3.329227518042024436e-01 1.305099999999820604e+01 HHJ_1
8.504234151356313648e-13 5.399999999999998579e+00 1.912325382797879740e+02 3.373385619527625723e-01 1.302399999999822100e+01 HHJ_1
9.373939289787895881e-13 5.499999999999999112e+00 1.924485310657913715e+02 3.417224568478279823e-01 1.299799999999823541e+01 HHJ_1
9.471025784044424997e-13 5.599999999999998757e+00 1.936512054850151969e+02 3.460749650940184163e-01 1.297299999999824927e+01 HHJ_1
8.469356210445542061e-13 5.699999999999999289e+00 1.948409575169222876e+02 3.503965988934706899e-01 1.294999999999826201e+01 HHJ_1
7.681799020644154223e-13 5.799999999999998934e+00 1.960181646462153537e+02 3.546878607751153267e-01 1.292799999999827421e+01 HHJ_1
9.634084404291628089e-13 5.899999999999998579e+00 1.971831870293043494e+02 3.589492316795443450e-01 1.290599999999828640e+01 HHJ_1
8.883404125107917839e-13 5.999999999999999112e+00 1.983363685687690463e+02 3.631811866099529662e-01 1.288599999999829748e+01 HHJ_1
8.088166705963657552e-13 6.099999999999998757e+00 1.994780379044788958e+02 3.673841866216796537e-01 1.286699999999830801e+01 HHJ_1
8.602494439087372690e-13 6.199999999999998401e+00 2.006085093290896850e+02 3.715586754437993910e-01 1.284799999999831854e+01 HHJ_1
7.406972201851921632e-13 6.299999999999998934e+00 2.017280836348082573e+02 3.757050903300879208e-01 1.283099999999832797e+01 HHJ_1
7.365561467565348933e-13 6.399999999999998579e+00 2.028370488975897672e+02 3.798238529952077114e-01 1.281399999999833739e+01 HHJ_1
8.204670361350130922e-13 6.499999999999998224e+00 2.039356812042922797e+02 3.839153848403349389e-01 1.279799999999834625e+01 HHJ_1
8.892729105464822940e-13 6.599999999999998757e+00 2.050242453277473089e+02 3.879800806711425909e-01 1.278199999999835512e+01 HHJ_1
7.481536393451940516e-13 6.699999999999998401e+00 2.061029953542076782e+02 3.920183352323540205e-01 1.276799999999836288e+01 HHJ_1
7.076342144511767854e-13 6.799999999999998934e+00 2.071721752671886350e+02 3.960305313805502769e-01 1.275399999999837064e+01 HHJ_1
8.940364388349885865e-13 6.899999999999998579e+00 2.082320194913280318e+02 4.000170423768349415e-01 1.273999999999837840e+01 HHJ_1
8.760914949161776553e-13 6.999999999999998224e+00 2.092827533995404679e+02 4.039782315821210390e-01 1.272699999999838560e+01 HHJ_1
7.833092608006190256e-13 7.099999999999998757e+00 2.103245937864298583e+02 4.079144529507172656e-01 1.271499999999839225e+01 HHJ_1
7.729527283450866015e-13 7.199999999999998401e+00 2.113577493106472218e+02 4.118260556460824895e-01 1.270299999999839891e+01 HHJ_1
8.477262871530690624e-13 7.299999999999998934e+00 2.123824209086318149e+02 4.157133761854232001e-01 1.269099999999840556e+01 HHJ_1
9.824283719813997963e-13 7.399999999999998579e+00 2.133988021819529592e+02 4.195767453783325607e-01 1.267999999999841165e+01 HHJ_1
7.151940655060161771e-13 7.499999999999998224e+00 2.144070797602686582e+02 4.234164849987800405e-01 1.266999999999841720e+01 HHJ_1
6.741881619336150634e-13 7.599999999999998757e+00 2.154074336417400275e+02 4.272329106284112332e-01 1.265999999999842274e+01 HHJ_1
8.379026973121827615e-13 7.699999999999998401e+00 2.164000375125791038e+02 4.310263305263737910e-01 1.264999999999842828e+01 HHJ_1
9.394009691940309664e-13 7.799999999999998046e+00 2.173850590472621320e+02 4.347970444305296889e-01 1.263999999999843382e+01 HHJ_1
7.333703905423672191e-13 7.899999999999998579e+00 2.183626601908103453e+02 4.385453469219819933e-01 1.263199999999843826e+01 HHJ_1
7.714238365322773953e-13 7.999999999999998224e+00 2.193329974244225014e+02 4.422715253038946304e-01 1.262299999999844324e+01 HHJ_1
6.937209320038553012e-13 8.099999999999997868e+00 2.202962220156354078e+02 4.459758605245908725e-01 1.261499999999844768e+01 HHJ_1
6.698449804180955612e-13 8.199999999999999289e+00 2.212524802540935127e+02 4.496586281910135430e-01 1.260699999999845211e+01 HHJ_1
6.951392012872454509e-13 8.299999999999997158e+00 2.222019136739202168e+02 4.533200970578570854e-01 1.259899999999845654e+01 HHJ_1
9.416531896169803131e-13 8.399999999999998579e+00 2.231446592636037280e+02 4.569605296670561367e-01 1.259099999999846098e+01 HHJ_1
8.848753462865444006e-13 8.499999999999998224e+00 2.240808496642382579e+02 4.605801847411686856e-01 1.258399999999846486e+01 HHJ_1
8.814544630342700169e-13 8.599999999999997868e+00 2.250106133568964708e+02 4.641793152565849567e-01 1.257699999999846874e+01 HHJ_1
9.326559834175295457e-13 8.699999999999997513e+00 2.259340748398466303e+02 4.677581662045629529e-01 1.256999999999847262e+01 HHJ_1
8.229924471476210482e-13 8.799999999999998934e+00 2.268513547962764108e+02 4.713169814353973530e-01 1.256399999999847594e+01 HHJ_1
7.629111714872285912e-13 8.899999999999998579e+00 2.277625702531327079e+02 4.748559993288845038e-01 1.255799999999847927e+01 HHJ_1
7.470812868778152000e-13 8.999999999999998224e+00 2.286678347316427278e+02 4.783754490188262265e-01 1.255199999999848259e+01 HHJ_1
7.710602119251525596e-13 9.099999999999997868e+00 2.295672583900390862e+02 4.818755594265164421e-01 1.254599999999848592e+01 HHJ_1
6.422204421611168226e-13 9.199999999999997513e+00 2.304609481589739346e+02 4.853565530325099631e-01 1.254099999999848869e+01 HHJ_1
9.145699229997716262e-13 9.299999999999997158e+00 2.313490078700715173e+02 4.888186486803192121e-01 1.253499999999849202e+01 HHJ_1
8.510676063444974677e-13 9.399999999999998579e+00 2.322315383780370155e+02 4.922620637021004608e-01 1.252999999999849479e+01 HHJ_1
8.242570441702859795e-13 9.499999999999998224e+00 2.331086376767090371e+02 4.956870043544766569e-01 1.252499999999849756e+01 HHJ_1
8.351529139932899099e-13 9.599999999999997868e+00 2.339804010094174771e+02 4.990936782586951059e-01 1.251999999999850033e+01 HHJ_1
8.857317929398447766e-13 9.699999999999997513e+00 2.348469209739813834e+02 5.024822850956549569e-01 1.251499999999850310e+01 HHJ_1
7.481190972147353870e-13 9.799999999999997158e+00 2.357082876226602650e+02 5.058530277972642653e-01 1.251099999999850532e+01 HHJ_1
8.622201720476004777e-13 9.899999999999998579e+00 2.365645885573500493e+02 5.092061003273279374e-01 1.250599999999850809e+01 HHJ_1
8.591479786257015261e-13 5.000000000000000000e+00 1.862267422851064680e+02 3.194783166128550844e-01 1.314299999999815505e+01 HHJ_1
8.883404125136653076e-13 6.000000000000000000e+00 1.983363685687690747e+02 3.631811866099526331e-01 1.288599999999829748e+01 HHJ_1
8.760914951889624747e-13 7.000000000000000000e+00 2.092827533995404679e+02 4.039782315821204839e-01 1.272699999999838560e+01 HHJ_1
7.714238365322773953e-13 8.000000000000000000e+00 2.193329974244225582e+02 4.422715253038946304e-01 1.262299999999844324e+01 HHJ_1
7.470812868778152000e-13 9.000000000000000000e+00 2.286678347316427278e+02 4.783754490188262265e-01 1.255199999999848259e+01 HHJ_1
7.875902064490020630e-13 1.000000000000000000e+01 2.374159090202956861e+02 5.125416951748340555e-01 1.250199999999851030e+01 HHJ_1
8.775609551366175162e-13 1.100000000000000000e+01 2.456724157155321393e+02 5.449759109459811901e-01 1.246599999999853026e+01 HHJ_1
7.016538842274003278e-13 1.200000000000000000e+01 2.535100034139691729e+02 5.758490418218107365e-01 1.243999999999854467e+01 HHJ_1
6.769399491898387020e-13 1.300000000000000000e+01 2.609855205491751917e+02 6.053052680944625008e-01 1.242099999999855520e+01 HHJ_1
6.567318399053930770e-13 1.400000000000000000e+01 2.681443856639864407e+02 6.334677179493983790e-01 1.240599999999856351e+01 HHJ_1
7.407023310903674674e-13 1.500000000000000000e+01 2.750235266972899240e+02 6.604426636552686025e-01 1.239499999999856961e+01 HHJ_1
7.515292368760808413e-13 1.600000000000000000e+01 2.816534210955961157e+02 6.863226805833995137e-01 1.238599999999857459e+01 HHJ_1
4.188480539255718566e-13 1.700000000000000000e+01 2.880595502906883780e+02 7.111890764020786238e-01 1.237999999999857792e+01 HHJ_1
7.700522570729759716e-13 1.800000000000000000e+01 2.942634608874312789e+02 7.351137569675232353e-01 1.237399999999858125e+01 HHJ_1
9.072186279829710707e-13 1.900000000000000000e+01 3.002835546425866937e+02 7.581607324493992994e-01 1.236899999999858402e+01 HHJ_1
5.469255916848794357e-13 2.000000000000000000e+01 3.061356870414486480e+02 7.803872911759226483e-01 1.236599999999858568e+01 HHJ_1
6.686231254460768545e-13 2.100000000000000000e+01 3.118336280108713368e+02 8.018449811802517146e-01 1.236299999999858734e+01 HHJ_1
6.897717888187834009e-13 2.200000000000000000e+01 3.173894215156023506e+02 8.225803828446925925e-01 1.235999999999858900e+01 HHJ_1
3.512640530211978974e-13 2.300000000000000000e+01 3.228136697781995963e+02 8.426357780952737908e-01 1.235799999999859011e+01 HHJ_1
8.886415831358621811e-13 2.400000000000000000e+01 3.281157604848278311e+02 8.620496868444065264e-01 1.235499999999859178e+01 HHJ_1
3.534817151665182880e-13 2.500000000000000000e+01 3.333040502931781930e+02 8.808573235566137249e-01 1.235299999999859288e+01 HHJ_1
3.291138770794305440e-13 2.600000000000000000e+01 3.383860144443809759e+02 8.990909658569422591e-01 1.235099999999859399e+01 HHJ_1
6.566843482973684359e-13 2.700000000000000000e+01 3.433683697924780631e+02 9.167803422264192426e-01 1.234799999999859565e+01 HHJ_1
5.243138043800889474e-13 2.800000000000000000e+01 3.482571767765507502e+02 9.339528353580450748e-01 1.234599999999859676e+01 HHJ_1
4.664654566065220464e-13 2.900000000000000000e+01 3.530579245573094909e+02 9.506337821801824628e-01 1.234399999999859787e+01 HHJ_1
6.192434544755033832e-13 3.000000000000000000e+01 3.577756025781424114e+02 9.668466658364898159e-01 1.234099999999859953e+01 HHJ_1
1.085640127762546641e-12 3.100000000000000000e+01 3.624147610924740093e+02 9.826133024358310042e-01 1.233899999999860064e+01 HHJ_1
1.294700269715913584e-12 3.200000000000000000e+01 3.669795626572613401e+02 9.979539959242147429e-01 1.233599999999860231e+01 HHJ_1
9.562804299382253263e-13 3.300000000000000000e+01 3.714738261792305707e+02 1.012887686123459030e+00 1.233299999999860397e+01 HHJ_1
1.041216984756141093e-12 3.400000000000000000e+01 3.759010647824770786e+02 1.027432066596306592e+00 1.233099999999860508e+01 HHJ_1
1.121864714220797522e-12 3.500000000000000000e+01 3.802645185192199051e+02 1.041603698298372072e+00 1.232799999999860674e+01 HHJ_1
1.100578636330998069e-12 3.600000000000000000e+01 3.845671827523383968e+02 1.055418107739647837e+00 1.232499999999860840e+01 HHJ_1
7.472551047482677251e-13 3.700000000000000000e+01 3.888118328859845292e+02 1.068889879348219774e+00 1.232099999999861062e+01 HHJ_1
6.168195608340274905e-13 3.800000000000000000e+01 3.930010459995814358e+02 1.082032709890980104e+00 1.231799999999861228e+01 HHJ_1
1.747851658681931212e-12 3.900000000000000000e+01 3.971372198437658767e+02 1.094859521870893415e+00 1.231499999999861394e+01 HHJ_1
1.025594107785416876e-12 4.000000000000000000e+01 4.012225895789798642e+02 1.107382471013860448e+00 1.231199999999861561e+01 HHJ_1
1.327633873331683620e-12 4.100000000000000000e+01 4.052592425743816307e+02 1.119613057475554951e+00 1.230799999999861782e+01 HHJ_1
2.079775738910251878e-12 4.200000000000000000e+01 4.092491315334254978e+02 1.131562134428798716e+00 1.230399999999862004e+01 HHJ_1
1.023075127804164826e-12 4.300000000000000000e+01 4.131940861704491113e+02 1.143239968607289825e+00 1.230099999999862170e+01 HHJ_1
1.139375118949843229e-12 4.400000000000000000e+01 4.170958236280370102e+02 1.154656298956174387e+00 1.229699999999862392e+01 HHJ_1
1.185440629260001564e-12 4.500000000000000000e+01 4.209559577963527772e+02 1.165820355312359835e+00 1.229299999999862614e+01 HHJ_1
1.021352469132129873e-12 4.600000000000000000e+01 4.247760076718880669e+02 1.176740892332814648e+00 1.228899999999862835e+01 HHJ_1
8.579302233712830796e-13 4.700000000000000000e+01 4.285574048732748906e+02 1.187426230759248691e+00 1.228399999999863113e+01 HHJ_1
2.634826368182833714e-12 4.800000000000000000e+01 4.323015004152121605e+02 1.197884288410899112e+00 1.227999999999863334e+01 HHJ_1
2.325159558527424224e-12 4.900000000000000000e+01 4.360095708276012374e+02 1.208122587997916053e+00 1.227599999999863556e+01 HHJ_1
1.955317202691918941e-12 5.000000000000000000e+01 4.396828236951989197e+02 1.218148306699764039e+00 1.227199999999863778e+01 HHJ_1
2.795329437023863897e-12 5.100000000000000000e+01 4.433224026831096580e+02 1.227968281808782702e+00 1.226699999999864055e+01 HHJ_1
2.183440964091683295e-12 5.200000000000000000e+01 4.469293921049434175e+02 1.237589040618122027e+00 1.226299999999864276e+01 HHJ_1
1.659395011195752184e-12 5.300000000000000000e+01 4.505048210832181326e+02 1.247016811278011117e+00 1.225899999999864498e+01 HHJ_1
2.130115263197920623e-12 5.400000000000000000e+01 4.540496673453806125e+02 1.256257545988033852e+00 1.225399999999864775e+01 HHJ_1
2.694253730045995895e-12 5.500000000000000000e+01 4.575648606934913687e+02 1.265316872661575776e+00 1.224899999999865052e+01 HHJ_1
1.844049058726807828e-12 5.600000000000000000e+01 4.610512861810295817e+02 1.274200363259015090e+00 1.224499999999865274e+01 HHJ_1
2.083237244853970817e-12 5.700000000000000000e+01 4.645097870263101640e+02 1.282913169594856573e+00 1.223999999999865551e+01 HHJ_1
2.416924758766511104e-12 5.800000000000000000e+01 4.679411672885732969e+02 1.291460281572291313e+00 1.223499999999865828e+01 HHJ_1
1.418704921928895297e-12 5.900000000000000000e+01 4.713461943298231063e+02 1.299846489388754689e+00 1.223099999999866050e+01 HHJ_1
1.603146120344650004e-12 6.000000000000000000e+01 4.747256010828974695e+02 1.308076382953371919e+00 1.222599999999866327e+01 HHJ_1
1.618085888431248328e-12 6.100000000000000000e+01 4.780800881439866430e+02 1.316154377784144236e+00 1.222099999999866604e+01 HHJ_1
1.727521232105889998e-12 6.200000000000000000e+01 4.814103257058329746e+02 1.324084695303622938e+00 1.221599999999866881e+01 HHJ_1
1.720833089373890249e-12 6.300000000000000000e+01 4.847169553461096143e+02 1.331871405622924831e+00 1.221099999999867158e+01 HHJ_1
1.741032443956759914e-12 6.400000000000000000e+01 4.880005916839467659e+02 1.339518413552541531e+00 1.220599999999867435e+01 HHJ_1
1.713979700300623770e-12 6.500000000000000000e+01 4.912618239162283658e+02 1.347029488007053022e+00 1.220099999999867713e+01 HHJ_1
1.644549465834860214e-12 6.600000000000000000e+01 4.945012172440962672e+02 1.354408237676305360e+00 1.219599999999867990e+01 HHJ_1
1.464364802772444030e-12 6.700000000000000000e+01 4.977193141990488812e+02 1.361658146757142474e+00 1.219099999999868267e+01 HHJ_1
4.620175281187160235e-12 6.800000000000000000e+01 5.009166358770897887e+02 1.368782568793281085e+00 1.218499999999868599e+01 HHJ_1
4.311886754567060717e-12 6.900000000000000000e+01 5.040936830885576683e+02 1.375784731830421492e+00 1.217999999999868876e+01 HHJ_1
4.898258305829957648e-12 7.000000000000000000e+01 5.072509374305331562e+02 1.382667758363367749e+00 1.217499999999869154e+01 HHJ_1
3.453366031868946160e-12 7.100000000000000000e+01 5.103888622880664343e+02 1.389434652104284629e+00 1.216999999999869431e+01 HHJ_1
1.725694191867363672e-12 7.200000000000000000e+01 5.135079037698807269e+02 1.396088305044489664e+00 1.216499999999869708e+01 HHJ_1
4.980597215538631429e-12 7.300000000000000000e+01 5.166084915836914888e+02 1.402631518296230340e+00 1.215899999999870040e+01 HHJ_1
5.300992200009505782e-12 7.400000000000000000e+01 5.196910398558082989e+02 1.409066993182390481e+00 1.215399999999870317e+01 HHJ_1
4.659262703828423736e-12 7.500000000000000000e+01 5.227559478992692448e+02 1.415397339216894812e+00 1.214899999999870595e+01 HHJ_1
5.725086685756629920e-12 7.600000000000000000e+01 5.258036009343828709e+02 1.421625077947727078e+00 1.214299999999870927e+01 HHJ_1
4.850832666965764923e-12 7.700000000000000000e+01 5.288343707652112471e+02 1.427752646927969549e+00 1.213799999999871204e+01 HHJ_1
5.141965684253274580e-12 7.800000000000000000e+01 5.318486164152253650e+02 1.433782403921139981e+00 1.213299999999871481e+01 HHJ_1
3.285432006050840327e-12 7.900000000000000000e+01 5.348466847250866749e+02 1.439716628551341859e+00 1.212799999999871758e+01 HHJ_1
5.230471101578006816e-12 8.000000000000000000e+01 5.378289109152631227e+02 1.445557527132272257e+00 1.212199999999872091e+01 HHJ_1
5.168590168345800080e-12 8.100000000000000000e+01 5.407956191159588570e+02 1.451307235560951980e+00 1.211699999999872368e+01 HHJ_1
4.279766527471768002e-12 8.200000000000000000e+01 5.437471228666383922e+02 1.456967822539321888e+00 1.211199999999872645e+01 HHJ_1
5.328409160895704843e-12 8.300000000000000000e+01 5.466837255872370633e+02 1.462541291590440329e+00 1.210599999999872978e+01 HHJ_1
5.145584048108367072e-12 8.400000000000000000e+01 5.496057210229851080e+02 1.468029583953605499e+00 1.210099999999873255e+01 HHJ_1
4.169250774648486887e-12 8.500000000000000000e+01 5.525133936646171833e+02 1.473434580861938237e+00 1.209599999999873532e+01 HHJ_1
5.180959399258421096e-12 8.600000000000000000e+01 5.554070191456057728e+02 1.478758107653125320e+00 1.208999999999873864e+01 HHJ_1
4.925598918359125976e-12 8.700000000000000000e+01 5.582868646179222196e+02 1.484001932775778965e+00 1.208499999999874142e+01 HHJ_1
2.868254050571088985e-12 8.800000000000000000e+01 5.611531891077243017e+02 1.489167772577904891e+00 1.207999999999874419e+01 HHJ_1
4.870522442554273799e-12 8.900000000000000000e+01 5.640062438522537605e+02 1.494257292367120460e+00 1.207399999999874751e+01 HHJ_1
4.597391791511625925e-12 9.000000000000000000e+01 5.668462726191407910e+02 1.499272108662817793e+00 1.206899999999875028e+01 HHJ_1
2.578676451494299398e-12 9.100000000000000000e+01 5.696735120092134821e+02 1.504213791182946514e+00 1.206399999999875305e+01 HHJ_1
4.474742759805170726e-12 9.200000000000000000e+01 5.724881917438422079e+02 1.509083863410128235e+00 1.205799999999875638e+01 HHJ_1
4.224438003076210965e-12 9.300000000000000000e+01 5.752905349377632547e+02 1.513883806219821215e+00 1.205299999999875915e+01 HHJ_1
5.385835591664741169e-12 9.400000000000000000e+01 5.780807583582660527e+02 1.518615058458104183e+00 1.204699999999876248e+01 HHJ_1
4.067796250910168023e-12 9.500000000000000000e+01 5.808590726715630126e+02 1.523279018084110703e+00 1.204199999999876525e+01 HHJ_1
3.850628804461614553e-12 9.600000000000000000e+01 5.836256826771028727e+02 1.527877045991258287e+00 1.203699999999876802e+01 HHJ_1
4.932387991054628745e-12 9.700000000000000000e+01 5.863807875305381003e+02 1.532410460275682729e+00 1.203099999999877134e+01 HHJ_1
4.555560452969099665e-12 9.800000000000000000e+01 5.891245809560066391e+02 1.536880548320325834e+00 1.202599999999877411e+01 HHJ_1
8.421629828784100717e-12 9.900000000000000000e+01 5.918572514483427085e+02 1.541288559673301251e+00 1.201999999999877744e+01 HHJ_1
4.564940932026773150e-12 1.000000000000000000e+02 5.945789824657930467e+02 1.545635711831693238e+00 1.201499999999878021e+01 HHJ_1
4.224430656050351578e-12 1.010000000000000000e+02 5.972899526137739485e+02 1.549923188679855457e+00 1.200999999999878298e+01 HHJ_1
8.060238053683095267e-12 1.020000000000000000e+02 5.999903358201696619e+02 1.554152142809797965e+00 1.200399999999878631e+01 HHJ_1
4.302268096300969992e-12 1.030000000000000000e+02 6.026803015026409867e+02 1.558323694984045771e+00 1.199899999999878908e+01 HHJ_1
4.006806936017800403e-12 1.040000000000000000e+02 6.053600147283830211e+02 1.562438941385515756e+00 1.199399999999879185e+01 HHJ_1
7.839139432222075688e-12 1.050000000000000000e+02 6.080296363667407604e+02 1.566498948280164782e+00 1.198799999999879518e+01 HHJ_1
4.179308470004597533e-12 1.060000000000000000e+02 6.106893232350670360e+02 1.570504742796471787e+00 1.198299999999879795e+01 HHJ_1
3.915240321114119519e-12 1.070000000000000000e+02 6.133392282381842051e+02 1.574457346204154229e+00 1.197799999999880072e+01 HHJ_1
7.840905615921701519e-12 1.080000000000000000e+02 6.159795005017862195e+02 1.578357740120228447e+00 1.197199999999880404e+01 HHJ_1
4.308462674340563709e-12 1.090000000000000000e+02 6.186102855000965519e+02 1.582206884779678857e+00 1.196699999999880681e+01 HHJ_1
3.954662449917626699e-12 1.100000000000000000e+02 6.212317251780833658e+02 1.586005716515896058e+00 1.196199999999880959e+01 HHJ_1
8.101112994806652462e-12 1.110000000000000000e+02 6.238439580685080728e+02 1.589755146954730636e+00 1.195599999999881291e+01 HHJ_1
4.525366154588981480e-12 1.120000000000000000e+02 6.264471194040713726e+02 1.593456069777705375e+00 1.195099999999881568e+01 HHJ_1
3.430616507930714662e-12 1.130000000000000000e+02 6.290413412249042722e+02 1.597109352385814196e+00 1.194599999999881845e+01 HHJ_1
3.349192600082840519e-12 1.140000000000000000e+02 6.316267524816366858e+02 1.600715845569193663e+00 1.194099999999882122e+01 HHJ_1
5.011878253622402471e-12 1.150000000000000000e+02 6.342034791342628068e+02 1.604276370603345825e+00 1.193499999999882455e+01 HHJ_1
4.020702840269844215e-12 1.160000000000000000e+02 6.367716442470086804e+02 1.607791738119596081e+00 1.192999999999882732e+01 HHJ_1
1.057431832982292136e-11 1.170000000000000000e+02 6.393313680793989988e+02 1.611262736508583648e+00 1.192399999999883065e+01 HHJ_1
