# P, Pc, E, M, R, EoS
9.794181312670741434e-13 4.399999999999998579e+00 1.754390794895145405e+02 3.117994102641117315e-01 1.378499999999779924e+01 BL_2
9.365679918622350731e-13 4.499999999999999112e+00 1.769063604776519867e+02 3.164563302068458261e-01 1.373999999999782418e+01 BL_2
8.277329902481285135e-13 4.599999999999998757e+00 1.783540393321731017e+02 3.210707788470813506e-01 1.369799999999784745e+01 BL_2
9.660383111376707165e-13 4.699999999999999289e+00 1.797828100933437270e+02 3.256437124237556158e-01 1.365699999999787018e+01 BL_2
8.917400474251713577e-13 4.799999999999998934e+00 1.811933280476289667e+02 3.301760453670449236e-01 1.361899999999789124e+01 BL_2
8.104013870665467097e-13 4.899999999999998579e+00 1.825862126497767974e+02 3.346686598037517113e-01 1.358299999999791119e+01 BL_2
9.304558985060012587e-13 4.999999999999999112e+00 1.839620501697422412e+02 3.391224048741648955e-01 1.354799999999793059e+01 BL_2
7.772295041185324974e-13 5.099999999999998757e+00 1.853213960953198125e+02 3.435380996916590490e-01 1.351599999999794832e+01 BL_2
9.315343707749115506e-13 5.199999999999999289e+00 1.866647773173557425e+02 3.479165332013436918e-01 1.348399999999796606e+01 BL_2
9.098508439930526522e-13 5.299999999999998934e+00 1.879926941209963331e+02 3.522584665451913288e-01 1.345399999999798268e+01 BL_2
8.050396013076093157e-13 5.399999999999998579e+00 1.893056220035076365e+02 3.565646347686711182e-01 1.342599999999799820e+01 BL_2
9.920263355239788812e-13 5.499999999999999112e+00 1.906040133366877853e+02 3.608357470608575812e-01 1.339799999999801372e+01 BL_2
9.508725253368065085e-13 5.599999999999998757e+00 1.918882988897287021e+02 3.650724883512590502e-01 1.337199999999802813e+01 BL_2
9.288743729237826810e-13 5.699999999999999289e+00 1.931588892265138782e+02 3.692755185034601872e-01 1.334699999999804199e+01 BL_2
7.743913553696930972e-13 5.799999999999998934e+00 1.944161759897161232e+02 3.734454848749154121e-01 1.332399999999805473e+01 BL_2
7.630984246897853078e-13 5.899999999999998579e+00 1.956605330826517388e+02 3.775830002842219257e-01 1.330099999999806748e+01 BL_2
7.437532062899480873e-13 5.999999999999999112e+00 1.968923177586188444e+02 3.816886644268911999e-01 1.327899999999807967e+01 BL_2
8.266564146975357383e-13 6.099999999999998757e+00 1.981118716263774218e+02 3.857630629429322222e-01 1.325799999999809131e+01 BL_2
7.686188938742283291e-13 6.199999999999998401e+00 1.993195215794891055e+02 3.898067519819410354e-01 1.323799999999810240e+01 BL_2
8.238313663942283057e-13 6.299999999999998934e+00 2.005155806564130785e+02 3.938202766005907129e-01 1.321799999999811348e+01 BL_2
9.843917652090631729e-13 6.399999999999998579e+00 2.017003488375297593e+02 3.978041713956692038e-01 1.319899999999812401e+01 BL_2
9.622085034022537765e-13 6.499999999999998224e+00 2.028741137846266440e+02 4.017589425578981244e-01 1.318099999999813399e+01 BL_2
8.870585889635613450e-13 6.599999999999998757e+00 2.040371515278185939e+02 4.056850891345523125e-01 1.316399999999814341e+01 BL_2
7.623741637757468571e-13 6.699999999999998401e+00 2.051897271043747537e+02 4.095830936539184841e-01 1.314799999999815228e+01 BL_2
7.307351105980437662e-13 6.799999999999998934e+00 2.063320951534851702e+02 4.134534249261536121e-01 1.313199999999816114e+01 BL_2
7.872052288798655258e-13 6.899999999999998579e+00 2.074645004706059979e+02 4.172965377273955001e-01 1.311599999999817001e+01 BL_2
9.128546546520350391e-13 6.999999999999998224e+00 2.085871785246750107e+02 4.211128739172447788e-01 1.310099999999817832e+01 BL_2
9.930948005900513028e-13 7.099999999999998757e+00 2.097003559411764400e+02 4.249028631409283441e-01 1.308599999999818664e+01 BL_2
8.121231819884803306e-13 7.199999999999998401e+00 2.108042509537582987e+02 4.286669249109503754e-01 1.307299999999819384e+01 BL_2
8.850648109815573313e-13 7.299999999999998934e+00 2.118990738268556981e+02 4.324054652732882142e-01 1.305899999999820160e+01 BL_2
8.626686112629326182e-13 7.399999999999998579e+00 2.129850272515524239e+02 4.361188788057229204e-01 1.304599999999820881e+01 BL_2
7.452338441586926980e-13 7.499999999999998224e+00 2.140623067167121860e+02 4.398075520362966229e-01 1.303399999999821546e+01 BL_2
6.994779869289196484e-13 7.599999999999998757e+00 2.151311008572333208e+02 4.434718588453737120e-01 1.302199999999822211e+01 BL_2
7.162776892025512927e-13 7.699999999999998401e+00 2.161915917811176655e+02 4.471121659931579506e-01 1.300999999999822876e+01 BL_2
9.532747957768992370e-13 7.799999999999998046e+00 2.172439553769007432e+02 4.507288281570076549e-01 1.299799999999823541e+01 BL_2
9.238349265142966143e-13 7.899999999999998579e+00 2.182883616028577194e+02 4.543221924557039881e-01 1.298699999999824151e+01 BL_2
7.739692429078111389e-13 7.999999999999998224e+00 2.193249747592818721e+02 4.578925966196742969e-01 1.297699999999824705e+01 BL_2
8.707990381829090198e-13 8.099999999999997868e+00 2.203539537450251942e+02 4.614403711609421643e-01 1.296599999999825314e+01 BL_2
8.402510763839999821e-13 8.199999999999999289e+00 2.213754522993925207e+02 4.649658373144870960e-01 1.295599999999825869e+01 BL_2
6.856118693307686498e-13 8.299999999999997158e+00 2.223896192303943167e+02 4.684693081375067014e-01 1.294699999999826368e+01 BL_2
7.576250918524046285e-13 8.399999999999998579e+00 2.233965986302807778e+02 4.719510911184467972e-01 1.293699999999826922e+01 BL_2
7.059091331307752318e-13 8.499999999999998224e+00 2.243965300792096684e+02 4.754114840379535245e-01 1.292799999999827421e+01 BL_2
7.003960233944996348e-13 8.599999999999997868e+00 2.253895488378316543e+02 4.788507800606575660e-01 1.291899999999827919e+01 BL_2
9.013218019046809717e-13 8.699999999999997513e+00 2.263757860295183093e+02 4.822692635821063667e-01 1.290999999999828418e+01 BL_2
7.963923291967431778e-13 8.799999999999998934e+00 2.273553688129022134e+02 4.856672125317244570e-01 1.290199999999828862e+01 BL_2
9.402011868001186177e-13 8.899999999999998579e+00 2.283284205453471145e+02 4.890449000566784443e-01 1.289299999999829360e+01 BL_2
7.260499167009095141e-13 8.999999999999998224e+00 2.292950609379228979e+02 4.924025954950016493e-01 1.288599999999829748e+01 BL_2
7.547624123385330582e-13 9.099999999999997868e+00 2.302554062024142070e+02 4.957405533407555076e-01 1.287799999999830192e+01 BL_2
8.274974404203960827e-13 9.199999999999997513e+00 2.312095691908564277e+02 4.990590300967625015e-01 1.286999999999830635e+01 BL_2
7.391000745381799688e-13 9.299999999999997158e+00 2.321576595280550066e+02 5.023582743591333832e-01 1.286299999999831023e+01 BL_2
6.923404831215438275e-13 9.399999999999998579e+00 2.330997837375126664e+02 5.056385291689465822e-01 1.285599999999831411e+01 BL_2
6.797965358246115164e-13 9.499999999999998224e+00 2.340360453611589548e+02 5.089000361808772022e-01 1.284899999999831799e+01 BL_2
7.026659801605568631e-13 9.599999999999997868e+00 2.349665450732485965e+02 5.121430233360388939e-01 1.284199999999832187e+01 BL_2
9.399208821340462519e-13 9.699999999999997513e+00 2.358913807887710448e+02 5.153677216436240993e-01 1.283499999999832575e+01 BL_2
8.203106930970624409e-13 9.799999999999997158e+00 2.368106477666883620e+02 5.185743505095459227e-01 1.282899999999832907e+01 BL_2
9.612373556173497505e-13 9.899999999999998579e+00 2.377244387082996298e+02 5.217631338828203624e-01 1.282199999999833295e+01 BL_2
9.304558985060012587e-13 5.000000000000000000e+00 1.839620501697422412e+02 3.391224048741648955e-01 1.354799999999793059e+01 BL_2
7.437532063223470717e-13 6.000000000000000000e+00 1.968923177586188729e+02 3.816886644268916440e-01 1.327899999999807967e+01 BL_2
9.128546546520350391e-13 7.000000000000000000e+00 2.085871785246750392e+02 4.211128739172447788e-01 1.310099999999817832e+01 BL_2
7.739692429078111389e-13 8.000000000000000000e+00 2.193249747592819006e+02 4.578925966196742969e-01 1.297699999999824705e+01 BL_2
7.260499167009095141e-13 9.000000000000000000e+00 2.292950609379228979e+02 4.924025954950016493e-01 1.288599999999829748e+01 BL_2
9.097941885085846911e-13 1.000000000000000000e+01 2.386328438510073511e+02 5.249342874940439163e-01 1.281599999999833628e+01 BL_2
9.318187616986631819e-13 1.100000000000000000e+01 2.474389343457741859e+02 5.557201692781342794e-01 1.276199999999836621e+01 BL_2
7.007235021154803559e-13 1.200000000000000000e+01 2.557903950717822568e+02 5.849496540964570501e-01 1.271899999999839004e+01 BL_2
8.994012416049119536e-13 1.300000000000000000e+01 2.637477281204337487e+02 6.127797550788810499e-01 1.268299999999840999e+01 BL_2
5.915721111365506640e-13 1.400000000000000000e+01 2.713594169936402523e+02 6.393425402353154485e-01 1.265399999999842606e+01 BL_2
9.123691045368469209e-13 1.500000000000000000e+01 2.786649909431863534e+02 6.647504719822391328e-01 1.262799999999844047e+01 BL_2
8.517086943112016217e-13 1.600000000000000000e+01 2.856971579943621578e+02 6.891003512927740271e-01 1.260599999999845267e+01 BL_2
6.876667610072617949e-13 1.700000000000000000e+01 2.924833297025735419e+02 7.124762864141221952e-01 1.258699999999846320e+01 BL_2
5.657321581756763513e-13 1.800000000000000000e+01 2.990467363612759186e+02 7.349519340072329099e-01 1.256999999999847262e+01 BL_2
9.853677924676685157e-13 1.900000000000000000e+01 3.054072591074164507e+02 7.565922833484526322e-01 1.255399999999848148e+01 BL_2
8.838458265179429947e-13 2.000000000000000000e+01 3.115820617801021513e+02 7.774550294852431431e-01 1.253999999999848924e+01 BL_2
6.742129490504391653e-13 2.100000000000000000e+01 3.175860782393407362e+02 7.975916989975661009e-01 1.252799999999849589e+01 BL_2
6.439193486821880670e-13 2.200000000000000000e+01 3.234323934594864340e+02 8.170485414366714938e-01 1.251599999999850255e+01 BL_2
9.195772633560726020e-13 2.300000000000000000e+01 3.291325452884819924e+02 8.358672643139805070e-01 1.250399999999850920e+01 BL_2
3.355561487375530868e-13 2.400000000000000000e+01 3.346967660917759986e+02 8.540856544370907244e-01 1.249399999999851474e+01 BL_2
3.775738119209720619e-13 2.500000000000000000e+01 3.401341782429408909e+02 8.717380629012787541e-01 1.248399999999852028e+01 BL_2
5.566129408174871796e-13 2.600000000000000000e+01 3.454529537554568606e+02 8.888558291436278180e-01 1.247399999999852582e+01 BL_2
3.262985193226351522e-13 2.700000000000000000e+01 3.506604457490836353e+02 9.054676562616851276e-01 1.246499999999853081e+01 BL_2
5.001663600182567176e-13 2.800000000000000000e+01 3.557632975717780255e+02 9.215999021529887036e-01 1.245599999999853580e+01 BL_2
5.526645596199875284e-13 2.900000000000000000e+01 3.607675340315651056e+02 9.372768381853067154e-01 1.244699999999854079e+01 BL_2
4.493632245107691758e-13 3.000000000000000000e+01 3.656786381828089247e+02 9.525208769007406095e-01 1.243899999999854522e+01 BL_2
6.359724602393357555e-13 3.100000000000000000e+01 3.705016163561867302e+02 9.673527658837829390e-01 1.242999999999855021e+01 BL_2
5.724869046343643464e-13 3.200000000000000000e+01 3.752410535509603164e+02 9.817917563361261424e-01 1.242199999999855464e+01 BL_2
1.310415452817317170e-12 3.300000000000000000e+01 3.799011608724789539e+02 9.958557442528855885e-01 1.241399999999855908e+01 BL_2
9.058554153124261155e-13 3.400000000000000000e+01 3.844858163621979656e+02 1.009561405246370835e+00 1.240599999999856351e+01 BL_2
1.001567719436021755e-12 3.500000000000000000e+01 3.889986003066258604e+02 1.022924302452176804e+00 1.239899999999856739e+01 BL_2
1.172657560542888429e-12 3.600000000000000000e+01 3.934428259072324181e+02 1.035958988284894966e+00 1.239099999999857182e+01 BL_2
9.221181656679562041e-13 3.700000000000000000e+01 3.978215660319888798e+02 1.048679095311518594e+00 1.238299999999857626e+01 BL_2
1.655320638212828975e-12 3.800000000000000000e+01 4.021376766409155152e+02 1.061097418530030145e+00 1.237599999999858014e+01 BL_2
6.725592214654886160e-13 3.900000000000000000e+01 4.063938173753082879e+02 1.073225963841634600e+00 1.236799999999858457e+01 BL_2
1.800440611423481080e-12 4.000000000000000000e+01 4.105924697175865958e+02 1.085076053996567369e+00 1.236099999999858845e+01 BL_2
1.557957446192698171e-12 4.100000000000000000e+01 4.147359530616553229e+02 1.096658329860677350e+00 1.235399999999859233e+01 BL_2
6.624486410655310218e-13 4.200000000000000000e+01 4.188264389790342648e+02 1.107982850738445491e+00 1.234599999999859676e+01 BL_2
1.993918933676504074e-12 4.300000000000000000e+01 4.228659639212354477e+02 1.119059117493881983e+00 1.233899999999860064e+01 BL_2
1.477422238465568634e-12 4.400000000000000000e+01 4.268564405619949866e+02 1.129896095620526175e+00 1.233199999999860452e+01 BL_2
1.304066937578568189e-12 4.500000000000000000e+01 4.307996679524550245e+02 1.140502297396028597e+00 1.232499999999860840e+01 BL_2
1.222527474657565602e-12 4.600000000000000000e+01 4.346973406370234443e+02 1.150885780132727687e+00 1.231799999999861228e+01 BL_2
1.166364698567281958e-12 4.700000000000000000e+01 4.385510568564558298e+02 1.161054195599043215e+00 1.231099999999861616e+01 BL_2
1.122129206635703992e-12 4.800000000000000000e+01 4.423623259469479763e+02 1.171014795950892085e+00 1.230399999999862004e+01 BL_2
1.019445987395853366e-12 4.900000000000000000e+01 4.461325750290708356e+02 1.180774496924849037e+00 1.229699999999862392e+01 BL_2
8.750751811289244553e-13 5.000000000000000000e+01 4.498631550677491191e+02 1.190339858720147914e+00 1.228899999999862835e+01 BL_2
9.087693270326420548e-13 5.100000000000000000e+01 4.535553463737674633e+02 1.199717141120870023e+00 1.228199999999863223e+01 BL_2
1.785243681692082881e-12 5.200000000000000000e+01 4.572103636081670857e+02 1.208912307230006977e+00 1.227599999999863556e+01 BL_2
1.899242322078738988e-12 5.300000000000000000e+01 4.608293603431102383e+02 1.217931046234908443e+00 1.226899999999863944e+01 BL_2
2.055921006887246902e-12 5.400000000000000000e+01 4.644134332261148757e+02 1.226778785534475835e+00 1.226199999999864332e+01 BL_2
2.228712693954697558e-12 5.500000000000000000e+01 4.679636257888311093e+02 1.235460718069142150e+00 1.225499999999864720e+01 BL_2
2.481298773091715369e-12 5.600000000000000000e+01 4.714809319365874103e+02 1.243981802465753628e+00 1.224799999999865108e+01 BL_2
2.769369357838899830e-12 5.700000000000000000e+01 4.749662991506656340e+02 1.252346723773598791e+00 1.224099999999865496e+01 BL_2
1.719767791349988555e-12 5.800000000000000000e+01 4.784206314315603663e+02 1.260560147239597750e+00 1.223499999999865828e+01 BL_2
2.077125357657910679e-12 5.900000000000000000e+01 4.818447920082611518e+02 1.268626367083447226e+00 1.222799999999866216e+01 BL_2
2.316921771522744348e-12 6.000000000000000000e+01 4.852396058357973629e+02 1.276549551647066183e+00 1.222099999999866604e+01 BL_2
1.457875104267925857e-12 6.100000000000000000e+01 4.886058619008316555e+02 1.284333705985388985e+00 1.221499999999866937e+01 BL_2
1.786784382566324750e-12 6.200000000000000000e+01 4.919443153529521169e+02 1.291982671719845044e+00 1.220799999999867325e+01 BL_2
2.162764017087310083e-12 6.300000000000000000e+01 4.952556894774278362e+02 1.299500139793073661e+00 1.220099999999867713e+01 BL_2
1.389210188392968534e-12 6.400000000000000000e+01 4.985406775235435362e+02 1.306889651015646692e+00 1.219499999999868045e+01 BL_2
1.708046776674906983e-12 6.500000000000000000e+01 5.017999444011700234e+02 1.314154615318650077e+00 1.218799999999868433e+01 BL_2
2.221802826780340771e-12 6.600000000000000000e+01 5.050341282569411305e+02 1.321298307038850206e+00 1.218099999999868821e+01 BL_2
1.454492649533797604e-12 6.700000000000000000e+01 5.082438419402704994e+02 1.328323890718391409e+00 1.217499999999869154e+01 BL_2
1.986056436286637198e-12 6.800000000000000000e+01 5.114296743684317903e+02 1.335234395576222699e+00 1.216799999999869542e+01 BL_2
4.347662309110556150e-12 6.900000000000000000e+01 5.145921917990294787e+02 1.342032749710945216e+00 1.216099999999869929e+01 BL_2
1.797879915809866648e-12 7.000000000000000000e+01 5.177319390173918237e+02 1.348721772921497974e+00 1.215499999999870262e+01 BL_2
4.315078385920924837e-12 7.100000000000000000e+01 5.208494404457030669e+02 1.355304180868026398e+00 1.214799999999870650e+01 BL_2
1.809783159440536186e-12 7.200000000000000000e+01 5.239452011800624405e+02 1.361782603548947757e+00 1.214199999999870982e+01 BL_2
4.342241415906793327e-12 7.300000000000000000e+01 5.270197079610843502e+02 1.368159571216887027e+00 1.213499999999871370e+01 BL_2
1.863450653825722928e-12 7.400000000000000000e+01 5.300734300831494465e+02 1.374437521177338750e+00 1.212899999999871703e+01 BL_2
4.729614560800795212e-12 7.500000000000000000e+01 5.331068202469606376e+02 1.380618816714067831e+00 1.212199999999872091e+01 BL_2
3.583761566469352349e-12 7.600000000000000000e+01 5.361203153596425182e+02 1.386705738218167783e+00 1.211599999999872423e+01 BL_2
5.230558404815125949e-12 7.700000000000000000e+01 5.391143372862615024e+02 1.392700489657149987e+00 1.210899999999872811e+01 BL_2
5.150971812380012412e-12 7.800000000000000000e+01 5.420892935563053925e+02 1.398605202446149720e+00 1.210299999999873144e+01 BL_2
3.250304832270165077e-12 7.900000000000000000e+01 5.450455780283635931e+02 1.404421938010439241e+00 1.209699999999873476e+01 BL_2
5.205093686886997063e-12 8.000000000000000000e+01 5.479835715159787242e+02 1.410152691659880109e+00 1.208999999999873864e+01 BL_2
5.255724497427322405e-12 8.100000000000000000e+01 5.509036423773925435e+02 1.415799394283620005e+00 1.208399999999874197e+01 BL_2
4.504183092017863872e-12 8.200000000000000000e+01 5.538061470716892245e+02 1.421363915422594326e+00 1.207799999999874530e+01 BL_2
5.570447087327143378e-12 8.300000000000000000e+01 5.566914306836354172e+02 1.426848065831342716e+00 1.207099999999874917e+01 BL_2
4.783428665795740380e-12 8.400000000000000000e+01 5.595598274193348516e+02 1.432253601036226121e+00 1.206499999999875250e+01 BL_2
5.055496701449400298e-12 8.500000000000000000e+01 5.624116610746482365e+02 1.437582222151052580e+00 1.205899999999875583e+01 BL_2
4.499767259555842819e-12 8.600000000000000000e+01 5.652472454781758415e+02 1.442835578489044535e+00 1.205299999999875915e+01 BL_2
2.979275941683616078e-12 8.700000000000000000e+01 5.680668849104639548e+02 1.448015269673591288e+00 1.204699999999876248e+01 BL_2
5.596543358282524957e-12 8.800000000000000000e+01 5.708708745009702170e+02 1.453122847339083146e+00 1.203999999999876636e+01 BL_2
5.102116284538782619e-12 8.900000000000000000e+01 5.736595006042059595e+02 1.458159818423189646e+00 1.203399999999876968e+01 BL_2
4.698334447590896625e-12 9.000000000000000000e+01 5.764330411563687449e+02 1.463127644189736287e+00 1.202799999999877301e+01 BL_2
4.370900496100704289e-12 9.100000000000000000e+01 5.791917660136830364e+02 1.468027744248302513e+00 1.202199999999877633e+01 BL_2
5.013668322432526117e-12 9.200000000000000000e+01 5.819359372735774514e+02 1.472861497297625277e+00 1.201599999999877966e+01 BL_2
4.808416604295959562e-12 9.300000000000000000e+01 5.846658095797454280e+02 1.477630242958828610e+00 1.200999999999878298e+01 BL_2
4.672550851696036106e-12 9.400000000000000000e+01 5.873816304120636005e+02 1.482335282708364010e+00 1.200399999999878631e+01 BL_2
4.590897641986903510e-12 9.500000000000000000e+01 5.900836403622704438e+02 1.486977881248017663e+00 1.199799999999878963e+01 BL_2
4.568704708740134541e-12 9.600000000000000000e+01 5.927720733962491977e+02 1.491559269649222141e+00 1.199199999999879296e+01 BL_2
4.603416003625502637e-12 9.700000000000000000e+01 5.954471571036963269e+02 1.496080643897500728e+00 1.198599999999879628e+01 BL_2
4.681749473962709472e-12 9.800000000000000000e+01 5.981091129359080014e+02 1.500543169474580552e+00 1.197999999999879961e+01 BL_2
4.838147799059016501e-12 9.900000000000000000e+01 6.007581564323631937e+02 1.504947975227737489e+00 1.197399999999880293e+01 BL_2
4.196763488321864903e-12 1.000000000000000000e+02 6.033944974367404939e+02 1.509296165068936491e+00 1.196799999999880626e+01 BL_2
4.508974147761377737e-12 1.010000000000000000e+02 6.060183403029620877e+02 1.513588811068169226e+00 1.196199999999880959e+01 BL_2
4.893778173468838130e-12 1.020000000000000000e+02 6.086298840918174164e+02 1.517826958042785890e+00 1.195599999999881291e+01 BL_2
7.781729496649404275e-12 1.030000000000000000e+02 6.112293227586882267e+02 1.522011623192558005e+00 1.194999999999881624e+01 BL_2
3.551048266941275392e-12 1.040000000000000000e+02 6.138168453328565874e+02 1.526143797175190331e+00 1.194499999999881901e+01 BL_2
3.982652186856044184e-12 1.050000000000000000e+02 6.163926360888546014e+02 1.530224443652078214e+00 1.193899999999882233e+01 BL_2
4.514773279873143161e-12 1.060000000000000000e+02 6.189568747102771340e+02 1.534254506469537205e+00 1.193299999999882566e+01 BL_2
4.360813922014420542e-12 1.070000000000000000e+02 6.215097364464603515e+02 1.538234900879360323e+00 1.192699999999882898e+01 BL_2
5.307598498402202565e-12 1.080000000000000000e+02 6.240513922623988492e+02 1.542166520154288012e+00 1.192099999999883231e+01 BL_2
3.572878585329671551e-12 1.090000000000000000e+02 6.265820089822527734e+02 1.546050236963448565e+00 1.191599999999883508e+01 BL_2
4.313577898357526146e-12 1.100000000000000000e+02 6.291017494267763368e+02 1.549886900555132563e+00 1.190999999999883840e+01 BL_2
4.545668332553793360e-12 1.110000000000000000e+02 6.316107725449769532e+02 1.553677340265899653e+00 1.190399999999884173e+01 BL_2
8.039421326500815870e-12 1.120000000000000000e+02 6.341092335402986464e+02 1.557422364902151468e+00 1.189799999999884506e+01 BL_2
4.015109552965404112e-12 1.130000000000000000e+02 6.365972839916011026e+02 1.561122763872350827e+00 1.189299999999884783e+01 BL_2
4.413814947272926259e-12 1.140000000000000000e+02 6.390750719691973245e+02 1.564779305949478116e+00 1.188699999999885115e+01 BL_2
3.181612846376470946e-12 1.150000000000000000e+02 6.415427421461896529e+02 1.568392746366297441e+00 1.188199999999885392e+01 BL_2
3.431384601379195329e-12 1.160000000000000000e+02 6.440004359053356211e+02 1.571963820825188263e+00 1.187599999999885725e+01 BL_2
4.881651441838386948e-12 1.170000000000000000e+02 6.464482914416605581e+02 1.575493240199356881e+00 1.186999999999886057e+01 BL_2
3.631566925406065594e-12 1.180000000000000000e+02 6.488864438610186198e+02 1.578981707916605970e+00 1.186499999999886334e+01 BL_2
4.327627038279776171e-12 1.190000000000000000e+02 6.513150252747983586e+02 1.582429907994772567e+00 1.185899999999886667e+01 BL_2
3.298412740702462299e-12 1.200000000000000000e+02 6.537341648909526839e+02 1.585838508847470685e+00 1.185399999999886944e+01 BL_2
4.056975519534949149e-12 1.210000000000000000e+02 6.561439891015260173e+02 1.589208163443568411e+00 1.184799999999887277e+01 BL_2
1.074485324546769169e-11 1.220000000000000000e+02 6.585446215668405330e+02 1.592539510140276393e+00 1.184199999999887609e+01 BL_2
4.031235113401752583e-12 1.230000000000000000e+02 6.609361832964964378e+02 1.595833172809627776e+00 1.183699999999887886e+01 BL_2
