# P, Pc, E, M, R, EoS
8.925294084823580151e-13 3.799999999999999378e+00 1.575334321348941842e+02 3.052763078926429285e-01 1.419399999999757256e+01 MDI_1
8.484561889524334543e-13 3.899999999999999467e+00 1.590000995698881070e+02 3.108388859607204568e-01 1.413899999999760304e+01 MDI_1
8.548250089699630670e-13 3.999999999999999112e+00 1.604446609448388870e+02 3.163466121514969531e-01 1.408799999999763131e+01 MDI_1
8.044229310915486617e-13 4.099999999999999645e+00 1.618680231812579393e+02 3.218007409904741212e-01 1.403999999999765791e+01 MDI_1
8.482754804739682834e-13 4.199999999999999289e+00 1.632710347721497328e+02 3.272024797022286546e-01 1.399499999999768285e+01 MDI_1
9.904689851401257478e-13 4.299999999999998934e+00 1.646544908429769691e+02 3.325529898331586742e-01 1.395199999999770668e+01 MDI_1
8.558732491703315098e-13 4.399999999999998579e+00 1.660191376672783008e+02 3.378533967904314150e-01 1.391299999999772830e+01 MDI_1
9.928673752757652631e-13 4.499999999999999112e+00 1.673656767067023736e+02 3.431047792802947582e-01 1.387499999999774936e+01 MDI_1
9.185877402171872706e-13 4.599999999999998757e+00 1.686947682349540401e+02 3.483081784407274784e-01 1.383999999999776875e+01 MDI_1
8.399462662888826545e-13 4.699999999999999289e+00 1.700070345965784497e+02 3.534646009800485600e-01 1.380699999999778704e+01 MDI_1
9.794777795719721543e-13 4.799999999999998934e+00 1.713030631443309062e+02 3.585750168801524751e-01 1.377499999999780478e+01 MDI_1
9.753319121060287160e-13 4.899999999999998579e+00 1.725834088928409358e+02 3.636403631990773322e-01 1.374499999999782140e+01 MDI_1
9.135556052764648484e-13 4.999999999999999112e+00 1.738485969211783697e+02 3.686615439357747714e-01 1.371699999999783692e+01 MDI_1
7.834106119488717734e-13 5.099999999999998757e+00 1.750991245526082878e+02 3.736394361543344811e-01 1.369099999999785133e+01 MDI_1
9.556539237400867123e-13 5.199999999999999289e+00 1.763354633361437607e+02 3.785748819126328879e-01 1.366499999999786574e+01 MDI_1
9.127582342048602276e-13 5.299999999999998934e+00 1.775580608513697598e+02 3.834687036259209481e-01 1.364099999999787904e+01 MDI_1
7.596308152209662266e-13 5.399999999999998579e+00 1.787673423553241321e+02 3.883216861539199316e-01 1.361899999999789124e+01 MDI_1
7.607390032391655434e-13 5.499999999999999112e+00 1.799637122879163371e+02 3.931345966104127787e-01 1.359699999999790343e+01 MDI_1
8.900032370960134456e-13 5.599999999999998757e+00 1.811475556503765745e+02 3.979081808289529620e-01 1.357599999999791507e+01 MDI_1
8.990990770637765988e-13 5.699999999999999289e+00 1.823192392695129058e+02 4.026431476045664870e-01 1.355599999999792615e+01 MDI_1
8.967902789738503996e-13 5.799999999999998934e+00 1.834791129590661853e+02 4.073402009536171153e-01 1.353699999999793668e+01 MDI_1
7.245604636568097227e-13 5.899999999999998579e+00 1.846275105881631475e+02 4.120000158046893679e-01 1.351999999999794611e+01 MDI_1
9.539478957051584930e-13 5.999999999999999112e+00 1.857647510657421037e+02 4.166232407920836822e-01 1.350199999999795608e+01 MDI_1
8.640465492314739513e-13 6.099999999999998757e+00 1.868911392488457750e+02 4.212105132755188386e-01 1.348599999999796495e+01 MDI_1
8.889530218151865126e-13 6.199999999999998401e+00 1.880069667818172547e+02 4.257624501080616852e-01 1.346999999999797382e+01 MDI_1
8.629365117540038149e-13 6.299999999999998934e+00 1.891125128726813500e+02 4.302796490477211466e-01 1.345499999999798213e+01 MDI_1
7.795339489355137397e-13 6.399999999999998579e+00 1.902080450123331161e+02 4.347626911105869074e-01 1.344099999999798989e+01 MDI_1
9.302786720823637298e-13 6.499999999999998224e+00 1.912938196415716448e+02 4.392121391866489755e-01 1.342699999999799765e+01 MDI_1
8.748110516876754251e-13 6.599999999999998757e+00 1.923700827705038137e+02 4.436285462584441119e-01 1.341399999999800485e+01 MDI_1
9.095657438567534514e-13 6.699999999999998401e+00 1.934370705543866507e+02 4.480124431071128011e-01 1.340099999999801206e+01 MDI_1
8.615847003211527084e-13 6.799999999999998934e+00 1.944950098295752525e+02 4.523643489471974588e-01 1.338899999999801871e+01 MDI_1
7.282226485057541792e-13 6.899999999999998579e+00 1.955441186128843185e+02 4.566847690288309836e-01 1.337799999999802480e+01 MDI_1
9.940727338946060617e-13 6.999999999999998224e+00 1.965846065673539158e+02 4.609741949382734072e-01 1.336599999999803146e+01 MDI_1
6.906813934445308817e-13 7.099999999999998757e+00 1.976166754371259628e+02 4.652331061639347620e-01 1.335599999999803700e+01 MDI_1
9.245961173251843225e-13 7.199999999999998401e+00 1.986405194538854744e+02 4.694619681327226735e-01 1.334499999999804309e+01 MDI_1
9.098076625744282831e-13 7.299999999999998934e+00 1.996563257170934946e+02 4.736612340908643581e-01 1.333499999999804864e+01 MDI_1
9.686631158737973041e-13 7.399999999999998579e+00 2.006642745500379590e+02 4.778313473173257941e-01 1.332499999999805418e+01 MDI_1
8.992173256799155540e-13 7.499999999999998224e+00 2.016645398335440973e+02 4.819727389123958927e-01 1.331599999999805917e+01 MDI_1
7.165558278880146156e-13 7.599999999999998757e+00 2.026572893190263756e+02 4.860858293301255628e-01 1.330799999999806360e+01 MDI_1
7.692686041099706803e-13 7.699999999999998401e+00 2.036426849224139630e+02 4.901710288614173350e-01 1.329899999999806859e+01 MDI_1
7.023034998283906658e-13 7.799999999999998046e+00 2.046208830003519097e+02 4.942287380806438812e-01 1.329099999999807302e+01 MDI_1
6.854229778470332093e-13 7.899999999999998579e+00 2.055920346099592848e+02 4.982593469423019505e-01 1.328299999999807746e+01 MDI_1
8.769286923481253915e-13 7.999999999999998224e+00 2.065562857533193437e+02 5.022632359797752910e-01 1.327499999999808189e+01 MDI_1
9.731637226037682261e-13 8.099999999999997868e+00 2.075137776077773708e+02 5.062407780199540408e-01 1.326699999999808632e+01 MDI_1
9.149353217949225781e-13 8.199999999999999289e+00 2.084646467430360701e+02 5.101923410281964388e-01 1.325999999999809020e+01 MDI_1
9.080638598825172873e-13 8.299999999999997158e+00 2.094090253259554117e+02 5.141182735439079332e-01 1.325299999999809408e+01 MDI_1
7.466976867813548511e-13 8.399999999999998579e+00 2.103470413138944082e+02 5.180189264575276731e-01 1.324699999999809741e+01 MDI_1
8.283232640094357019e-13 8.499999999999998224e+00 2.112788186373629458e+02 5.218946341219352636e-01 1.323999999999810129e+01 MDI_1
7.541706430652821381e-13 8.599999999999997868e+00 2.122044773726944413e+02 5.257457349540942682e-01 1.323399999999810461e+01 MDI_1
7.217091404503798403e-13 8.699999999999997513e+00 2.131241339053933359e+02 5.295725471895451619e-01 1.322799999999810794e+01 MDI_1
7.273653324300014069e-13 8.799999999999998934e+00 2.140379010847630639e+02 5.333753907658517202e-01 1.322199999999811126e+01 MDI_1
9.467724731422713207e-13 8.899999999999998579e+00 2.149458883703725007e+02 5.371545719047203793e-01 1.321599999999811459e+01 MDI_1
6.504775839348639715e-13 8.999999999999998224e+00 2.158482019708795576e+02 5.409103989603801788e-01 1.321099999999811736e+01 MDI_1
9.395513701221227499e-13 9.099999999999997868e+00 2.167449449756902595e+02 5.446431666936860649e-01 1.320499999999812069e+01 MDI_1
8.791751598156347589e-13 9.199999999999997513e+00 2.176362174798982778e+02 5.483531691023399990e-01 1.319999999999812346e+01 MDI_1
8.542875019100502636e-13 9.299999999999997158e+00 2.185221167029165201e+02 5.520406852677507414e-01 1.319499999999812623e+01 MDI_1
8.631220045246830045e-13 9.399999999999998579e+00 2.194027371011839023e+02 5.557059959987290521e-01 1.318999999999812900e+01 MDI_1
9.065262269151571938e-13 9.499999999999998224e+00 2.202781704753031136e+02 5.593493742506704391e-01 1.318499999999813177e+01 MDI_1
7.557195287681436953e-13 9.599999999999997868e+00 2.211485060719397779e+02 5.629710873666027293e-01 1.318099999999813399e+01 MDI_1
6.445328810275827537e-13 9.699999999999997513e+00 2.220138306807916706e+02 5.665713963207933412e-01 1.317699999999813620e+01 MDI_1
7.625094936178569478e-13 9.799999999999997158e+00 2.228742287269140547e+02 5.701505592371840514e-01 1.317199999999813897e+01 MDI_1
7.006339851795286595e-13 9.899999999999998579e+00 2.237297823586691266e+02 5.737088263781833231e-01 1.316799999999814119e+01 MDI_1
9.135556052764648484e-13 5.000000000000000000e+00 1.738485969211783697e+02 3.686615439357747714e-01 1.371699999999783692e+01 MDI_1
9.539478957699962456e-13 6.000000000000000000e+00 1.857647510657421037e+02 4.166232407920848479e-01 1.350199999999795608e+01 MDI_1
9.940727337998064379e-13 7.000000000000000000e+00 1.965846065673539442e+02 4.609741949382741288e-01 1.336599999999803146e+01 MDI_1
8.769285449747743322e-13 8.000000000000000000e+00 2.065562857533193437e+02 5.022632359797718493e-01 1.327499999999808189e+01 MDI_1
6.504775839348639715e-13 9.000000000000000000e+00 2.158482019708795576e+02 5.409103989603801788e-01 1.321099999999811736e+01 MDI_1
6.625279793033821432e-13 1.000000000000000000e+01 2.245805715315490261e+02 5.772464447554273015e-01 1.316399999999814341e+01 MDI_1
8.315930966810069251e-13 1.100000000000000000e+01 2.328425899680335647e+02 6.115379263459985726e-01 1.312799999999816336e+01 MDI_1
5.746252140017837717e-13 1.200000000000000000e+01 2.407024966239718253e+02 6.440037913867268093e-01 1.310099999999817832e+01 MDI_1
6.520200598153091049e-13 1.300000000000000000e+01 2.482138151916225866e+02 6.748267498605304837e-01 1.307899999999819052e+01 MDI_1
5.370394718031045548e-13 1.400000000000000000e+01 2.554194033310428722e+02 7.041613210950812274e-01 1.306099999999820049e+01 MDI_1
9.218975674799037005e-13 1.500000000000000000e+01 2.623541808924411498e+02 7.321396875311327879e-01 1.304499999999820936e+01 MDI_1
8.133905926052479381e-13 1.600000000000000000e+01 2.690470265725288641e+02 7.588760528388901472e-01 1.303199999999821657e+01 MDI_1
5.697628503793396742e-13 1.700000000000000000e+01 2.755221321927388090e+02 7.844699223154151246e-01 1.302099999999822266e+01 MDI_1
3.830500584439505668e-13 1.800000000000000000e+01 2.817999922359239235e+02 8.090086742235056416e-01 1.301099999999822820e+01 MDI_1
7.680341780345642776e-13 1.900000000000000000e+01 2.878981415288852759e+02 8.325695365880139143e-01 1.300099999999823375e+01 MDI_1
7.810862639785410376e-13 2.000000000000000000e+01 2.938317149564134070e+02 8.552211936661981984e-01 1.299199999999823874e+01 MDI_1
8.033763774246090352e-13 2.100000000000000000e+01 2.996138788306993774e+02 8.770250426865533466e-01 1.298399999999824317e+01 MDI_1
8.848214301238752623e-13 2.200000000000000000e+01 3.052561680142483169e+02 8.980362573872051613e-01 1.297599999999824760e+01 MDI_1
4.195542264096580162e-13 2.300000000000000000e+01 3.107687527070498845e+02 9.183046183012926189e-01 1.296899999999825148e+01 MDI_1
9.672805469671937896e-13 2.400000000000000000e+01 3.161606519730870559e+02 9.378752266756523737e-01 1.296099999999825592e+01 MDI_1
9.335635108702440867e-13 2.500000000000000000e+01 3.214399064015780709e+02 9.567891183134841215e-01 1.295399999999825980e+01 MDI_1
5.359496738998738854e-13 2.600000000000000000e+01 3.266137190360398677e+02 9.750837194690907817e-01 1.294699999999826368e+01 MDI_1
8.007911154298007251e-13 2.700000000000000000e+01 3.316885713923181811e+02 9.927932976097938456e-01 1.293899999999826811e+01 MDI_1
7.183305881502008833e-13 2.800000000000000000e+01 3.366703197235225957e+02 1.009949312515124875e+00 1.293199999999827199e+01 MDI_1
6.411034788390263569e-13 2.900000000000000000e+01 3.415642754767440579e+02 1.026580730377312234e+00 1.292499999999827587e+01 MDI_1
6.514216201331196858e-13 3.000000000000000000e+01 3.463752729904426815e+02 1.042714278346916768e+00 1.291799999999827975e+01 MDI_1
5.954114023525009399e-13 3.100000000000000000e+01 3.511077268118414167e+02 1.058374683716286180e+00 1.291099999999828363e+01 MDI_1
1.266895968870783595e-12 3.200000000000000000e+01 3.557656805078956381e+02 1.073584872792410216e+00 1.290399999999828751e+01 MDI_1
1.241338989411825897e-12 3.300000000000000000e+01 3.603528484575240896e+02 1.088366140933390902e+00 1.289699999999829139e+01 MDI_1
1.121654549381680445e-12 3.400000000000000000e+01 3.648726518156106522e+02 1.102738313572573237e+00 1.288999999999829527e+01 MDI_1
1.050436764692114112e-12 3.500000000000000000e+01 3.693282496084270292e+02 1.116719885574244397e+00 1.288299999999829915e+01 MDI_1
6.677800336631623403e-13 3.600000000000000000e+01 3.737225657393256597e+02 1.130328118370325097e+00 1.287499999999830358e+01 MDI_1
5.303489914062345059e-13 3.700000000000000000e+01 3.780583125408692240e+02 1.143579187390570739e+00 1.286799999999830746e+01 MDI_1
1.581377119136657687e-12 3.800000000000000000e+01 3.823380113961495681e+02 1.156488233594739068e+00 1.286099999999831134e+01 MDI_1
6.560929320682621274e-13 3.900000000000000000e+01 3.865640108613017674e+02 1.169069476683897602e+00 1.285299999999831577e+01 MDI_1
1.833473862663566555e-12 4.000000000000000000e+01 3.907385026481324530e+02 1.181336276581323785e+00 1.284599999999831965e+01 MDI_1
1.131299333001520266e-12 4.100000000000000000e+01 3.948635357665756942e+02 1.193301209428021092e+00 1.283899999999832353e+01 MDI_1
2.009658355931620890e-12 4.200000000000000000e+01 3.989410290784479116e+02 1.204976129529461648e+00 1.283099999999832797e+01 MDI_1
1.206465373455500683e-12 4.300000000000000000e+01 4.029727824744591089e+02 1.216372210551301958e+00 1.282399999999833184e+01 MDI_1
8.779508244230840145e-13 4.400000000000000000e+01 4.069604868538997948e+02 1.227500025259785188e+00 1.281599999999833628e+01 MDI_1
1.239883558120424595e-12 4.500000000000000000e+01 4.109057330595088047e+02 1.238369555211789486e+00 1.280899999999834016e+01 MDI_1
8.686681221866833103e-13 4.600000000000000000e+01 4.148100198976522393e+02 1.248990261323455364e+00 1.280099999999834459e+01 MDI_1
1.040062017623679765e-12 4.700000000000000000e+01 4.186747613552673783e+02 1.259371095452205047e+00 1.279399999999834847e+01 MDI_1
2.259977187088342563e-12 4.800000000000000000e+01 4.225012931093690440e+02 1.269520559901681223e+00 1.278599999999835291e+01 MDI_1
8.652070280037010181e-13 4.900000000000000000e+01 4.262908784117364576e+02 1.279446723470877734e+00 1.277799999999835734e+01 MDI_1
2.128500480892587438e-12 5.000000000000000000e+01 4.300447134202655661e+02 1.289157252634538287e+00 1.277099999999836122e+01 MDI_1
2.725745080806922765e-12 5.100000000000000000e+01 4.337639320390292141e+02 1.298659442920276463e+00 1.276299999999836565e+01 MDI_1
1.951214351512882048e-12 5.200000000000000000e+01 4.374496103210550473e+02 1.307960235100201762e+00 1.275599999999836953e+01 MDI_1
2.474330192189995052e-12 5.300000000000000000e+01 4.411027704809680472e+02 1.317066181808508762e+00 1.274799999999837397e+01 MDI_1
1.726239313212340772e-12 5.400000000000000000e+01 4.447243845587731244e+02 1.325983710828468221e+00 1.274099999999837785e+01 MDI_1
2.228449630262527951e-12 5.500000000000000000e+01 4.483153777710000440e+02 1.334718779185430249e+00 1.273299999999838228e+01 MDI_1
1.510479765338751895e-12 5.600000000000000000e+01 4.518766315810864285e+02 1.343277126755009654e+00 1.272599999999838616e+01 MDI_1
2.033992283660793867e-12 5.700000000000000000e+01 4.554089865171116571e+02 1.351664244616082478e+00 1.271799999999839059e+01 MDI_1
2.514562683791240078e-12 5.800000000000000000e+01 4.589132447617375874e+02 1.359885378436566761e+00 1.270999999999839503e+01 MDI_1
1.728672294116934023e-12 5.900000000000000000e+01 4.623901725363808168e+02 1.367945557145382018e+00 1.270299999999839891e+01 MDI_1
2.162270892515788108e-12 6.000000000000000000e+01 4.658405022991746591e+02 1.375849577379033795e+00 1.269499999999840334e+01 MDI_1
1.475094786580837010e-12 6.100000000000000000e+01 4.692649347741252086e+02 1.383602047855541528e+00 1.268799999999840722e+01 MDI_1
1.881873245154153218e-12 6.200000000000000000e+01 4.726641408269812814e+02 1.391207378638156467e+00 1.267999999999841165e+01 MDI_1
1.307090917129339279e-12 6.300000000000000000e+01 4.760387632016835369e+02 1.398669812341580165e+00 1.267299999999841553e+01 MDI_1
1.700943863354064011e-12 6.400000000000000000e+01 4.793894181298045396e+02 1.405993402998649611e+00 1.266499999999841997e+01 MDI_1
3.994900648452243942e-12 6.500000000000000000e+01 4.827166968241097038e+02 1.413182052482532258e+00 1.265699999999842440e+01 MDI_1
1.507615322191298253e-12 6.600000000000000000e+01 4.860211668662367401e+02 1.420239507470481000e+00 1.264999999999842828e+01 MDI_1
2.202110440511352680e-12 6.700000000000000000e+01 4.893033734974924869e+02 1.427169365263478484e+00 1.264199999999843271e+01 MDI_1
1.431998135016917187e-12 6.800000000000000000e+01 4.925638408208767487e+02 1.433975095477325601e+00 1.263499999999843659e+01 MDI_1
2.075147823259285698e-12 6.900000000000000000e+01 4.958030729216542341e+02 1.440660028848408158e+00 1.262699999999844103e+01 MDI_1
4.656251408833994175e-12 7.000000000000000000e+01 4.990215549130963382e+02 1.447227365294643242e+00 1.261899999999844546e+01 MDI_1
3.538524772026455821e-12 7.100000000000000000e+01 5.022197539133884447e+02 1.453680195732738989e+00 1.261199999999844934e+01 MDI_1
4.845945803973961823e-12 7.200000000000000000e+01 5.053981199591394784e+02 1.460021494684109467e+00 1.260399999999845377e+01 MDI_1
3.598343825604471502e-12 7.300000000000000000e+01 5.085570868604334578e+02 1.466254128943016877e+00 1.259699999999845765e+01 MDI_1
5.051567361492364104e-12 7.400000000000000000e+01 5.116970730019132247e+02 1.472380862885084518e+00 1.258899999999846209e+01 MDI_1
5.022694275693669624e-12 7.500000000000000000e+01 5.148184820939879955e+02 1.478404362959757634e+00 1.258199999999846597e+01 MDI_1
1.720791306240909625e-12 7.600000000000000000e+01 5.179217038778938331e+02 1.484327202732778517e+00 1.257499999999846985e+01 MDI_1
4.502406650100266248e-12 7.700000000000000000e+01 5.210071147880121316e+02 1.490151866093241129e+00 1.256699999999847428e+01 MDI_1
3.426931707679672430e-12 7.800000000000000000e+01 5.240750785745613030e+02 1.495880751518331664e+00 1.255999999999847816e+01 MDI_1
5.190421422980439772e-12 7.900000000000000000e+01 5.271259468895082136e+02 1.501516176698858507e+00 1.255199999999848259e+01 MDI_1
5.324261765726737847e-12 8.000000000000000000e+01 5.301600598383141687e+02 1.507060381880715783e+00 1.254499999999848647e+01 MDI_1
4.483416792857712298e-12 8.100000000000000000e+01 5.331777464999063341e+02 1.512515532732504830e+00 1.253799999999849035e+01 MDI_1
5.434154865045183655e-12 8.200000000000000000e+01 5.361793254170795535e+02 1.517883723773351790e+00 1.252999999999849479e+01 MDI_1
4.556810913565406578e-12 8.300000000000000000e+01 5.391651050593463879e+02 1.523166980914534507e+00 1.252299999999849867e+01 MDI_1
4.759498575262876677e-12 8.400000000000000000e+01 5.421353842601006363e+02 1.528367266472390407e+00 1.251599999999850255e+01 MDI_1
3.087078079885456236e-12 8.500000000000000000e+01 5.450904526298074870e+02 1.533486478291916200e+00 1.250899999999850642e+01 MDI_1
5.541929564270061240e-12 8.600000000000000000e+01 5.480305909468024765e+02 1.538526455005220228e+00 1.250099999999851086e+01 MDI_1
4.879756015400169060e-12 8.700000000000000000e+01 5.509560715271595654e+02 1.543488977776782844e+00 1.249399999999851474e+01 MDI_1
5.235633815395383930e-12 8.800000000000000000e+01 5.538671585749779069e+02 1.548375772510650838e+00 1.248699999999851862e+01 MDI_1
4.771505160304324356e-12 8.900000000000000000e+01 5.567641085143338842e+02 1.553188512445580427e+00 1.247999999999852250e+01 MDI_1
4.391341894748128946e-12 9.000000000000000000e+01 5.596471703040560897e+02 1.557928819247600627e+00 1.247299999999852638e+01 MDI_1
4.085048050769084030e-12 9.100000000000000000e+01 5.625165857363913346e+02 1.562598266190245111e+00 1.246599999999853026e+01 MDI_1
2.793643827014801932e-12 9.200000000000000000e+01 5.653725897205551973e+02 1.567198379943503639e+00 1.245899999999853414e+01 MDI_1
2.629385639775150049e-12 9.300000000000000000e+01 5.682154105520888834e+02 1.571730643048375065e+00 1.245199999999853802e+01 MDI_1
2.503872449852329392e-12 9.400000000000000000e+01 5.710452701688780053e+02 1.576196489904995390e+00 1.244499999999854190e+01 MDI_1
2.430756857120192830e-12 9.500000000000000000e+01 5.738623843946292027e+02 1.580597318023471809e+00 1.243799999999854577e+01 MDI_1
2.405542113076574245e-12 9.600000000000000000e+01 5.766669631705436814e+02 1.584934483310083797e+00 1.243099999999854965e+01 MDI_1
2.419975969101010386e-12 9.700000000000000000e+01 5.794592107758794555e+02 1.589209301867414714e+00 1.242399999999855353e+01 MDI_1
2.481523731080455081e-12 9.800000000000000000e+01 5.822393260380422362e+02 1.593423054095518321e+00 1.241699999999855741e+01 MDI_1
2.593974105393950310e-12 9.900000000000000000e+01 5.850075025328059155e+02 1.597576983382537730e+00 1.240999999999856129e+01 MDI_1
3.818004873013236241e-12 1.000000000000000000e+02 5.877639287752207338e+02 1.601672298721473320e+00 1.240299999999856517e+01 MDI_1
4.087298901759592829e-12 1.010000000000000000e+02 5.905087884017316355e+02 1.605710174188496486e+00 1.239599999999856905e+01 MDI_1
4.439302068475851887e-12 1.020000000000000000e+02 5.932422603439943032e+02 1.609691756214435499e+00 1.238899999999857293e+01 MDI_1
4.035540338964072709e-12 1.030000000000000000e+02 5.959645189948465713e+02 1.613618158554157800e+00 1.238199999999857681e+01 MDI_1
4.607111761540203466e-12 1.040000000000000000e+02 5.986757343668601834e+02 1.617490453920376714e+00 1.237499999999858069e+01 MDI_1
7.720111984323838741e-12 1.050000000000000000e+02 6.013760722438754556e+02 1.621309705768215981e+00 1.236799999999858457e+01 MDI_1
3.638607359231745659e-12 1.060000000000000000e+02 6.040656943258912861e+02 1.625076936029188568e+00 1.236199999999858790e+01 MDI_1
4.274454631537666068e-12 1.070000000000000000e+02 6.067447583676621434e+02 1.628793142947075667e+00 1.235499999999859178e+01 MDI_1
4.281156891012152059e-12 1.080000000000000000e+02 6.094134183113349081e+02 1.632459298790795099e+00 1.234799999999859565e+01 MDI_1
7.705984826400453739e-12 1.090000000000000000e+02 6.120718244134300221e+02 1.636076349227711724e+00 1.234099999999859953e+01 MDI_1
3.806585365296006572e-12 1.100000000000000000e+02 6.147201233664613937e+02 1.639645219769473083e+00 1.233499999999860286e+01 MDI_1
3.990028268391361592e-12 1.110000000000000000e+02 6.173584584154682489e+02 1.643166808066514051e+00 1.232799999999860674e+01 MDI_1
7.649367110375498172e-12 1.120000000000000000e+02 6.199869694697125624e+02 1.646641993242173418e+00 1.232099999999861062e+01 MDI_1
3.911466424481942648e-12 1.130000000000000000e+02 6.226057932097893399e+02 1.650071623842725321e+00 1.231499999999861394e+01 MDI_1
4.477829361796412359e-12 1.140000000000000000e+02 6.252150631903721205e+02 1.653456535596903088e+00 1.230799999999861782e+01 MDI_1
3.377435290828354158e-12 1.150000000000000000e+02 6.278149099388120931e+02 1.656797540753181641e+00 1.230199999999862115e+01 MDI_1
3.879905916117326086e-12 1.160000000000000000e+02 6.304054610497901194e+02 1.660095431472558891e+00 1.229499999999862503e+01 MDI_1
8.081755458521651714e-12 1.170000000000000000e+02 6.329868412762152730e+02 1.663350980559702208e+00 1.228799999999862891e+01 MDI_1
3.693243614307571582e-12 1.180000000000000000e+02 6.355591726165475848e+02 1.666564942101078861e+00 1.228199999999863223e+01 MDI_1
8.054535900431148694e-12 1.190000000000000000e+02 6.381225743987149599e+02 1.669738052017087471e+00 1.227499999999863611e+01 MDI_1
3.896511897802148205e-12 1.200000000000000000e+02 6.406771633607860394e+02 1.672871028468291055e+00 1.226899999999863944e+01 MDI_1
