# P, Pc, E, M, R, EoS
7.665390364599616759e-13 8.699999999999997513e+00 1.895063070983784996e+02 6.477960163261545778e-01 1.407399999999763907e+01 MDI_4
6.360186897545009540e-13 8.799999999999998934e+00 1.903551477403659646e+02 6.523833825446192503e-01 1.407299999999763962e+01 MDI_4
7.298188566720266603e-13 8.899999999999998579e+00 1.911994148979151191e+02 6.569369106277520576e-01 1.407099999999764073e+01 MDI_4
6.289584752888915223e-13 8.999999999999998224e+00 1.920391876310625037e+02 6.614570621077676682e-01 1.406999999999764128e+01 MDI_4
9.555995139355661054e-13 9.099999999999997868e+00 1.928745427464734234e+02 6.659442899088875434e-01 1.406799999999764239e+01 MDI_4
8.724000045949001508e-13 9.199999999999997513e+00 1.937055548861176817e+02 6.703990379296034252e-01 1.406699999999764295e+01 MDI_4
8.071269129868235078e-13 9.299999999999997158e+00 1.945322966115190866e+02 6.748217390386569425e-01 1.406599999999764350e+01 MDI_4
5.805682085898996721e-13 9.399999999999998579e+00 1.953548384838461516e+02 6.792128183662166085e-01 1.406499999999764405e+01 MDI_4
9.665821602551640366e-13 9.499999999999998224e+00 1.961732491400906042e+02 6.835726924029840168e-01 1.406299999999764516e+01 MDI_4
9.395441749505382345e-13 9.599999999999997868e+00 1.969875953655651983e+02 6.879017689314470552e-01 1.406199999999764572e+01 MDI_4
6.813496385974211977e-13 9.699999999999997513e+00 1.977979421629347030e+02 6.922004479306187452e-01 1.406199999999764572e+01 MDI_4
6.763130475323223402e-13 9.799999999999997158e+00 1.986043528179808675e+02 6.964691211670095417e-01 1.406099999999764627e+01 MDI_4
6.798572093689228657e-13 9.899999999999998579e+00 1.994068889622872121e+02 7.007081715215691675e-01 1.405999999999764682e+01 MDI_4
8.645278051517993937e-13 5.000000000000000000e+00 1.538517091186674577e+02 4.488864797382138283e-01 1.427499999999752767e+01 MDI_4
7.770954089938521639e-13 6.000000000000000000e+00 1.644874799502933342e+02 5.091330803088656154e-01 1.417299999999758420e+01 MDI_4
9.101108122627685089e-13 7.000000000000000000e+00 1.742865285017309134e+02 5.641321206660899756e-01 1.411799999999761468e+01 MDI_4
9.810046675408368614e-13 8.000000000000000000e+00 1.834292052091818732e+02 6.146959750738316686e-01 1.408699999999763186e+01 MDI_4
6.289584893257729128e-13 9.000000000000000000e+00 1.920391876310625037e+02 6.614570621077681123e-01 1.406999999999764128e+01 MDI_4
6.966579625779717867e-13 1.000000000000000000e+01 2.002056106330185514e+02 7.049179782014705076e-01 1.405899999999764738e+01 MDI_4
5.632140411678408013e-13 1.100000000000000000e+01 2.079952063278976766e+02 7.454854112544962996e-01 1.405199999999765126e+01 MDI_4
6.353973907510705314e-13 1.200000000000000000e+01 2.154594620497831841e+02 7.834936115473897233e-01 1.404699999999765403e+01 MDI_4
5.028351480017664387e-13 1.300000000000000000e+01 2.226390855134991114e+02 8.192210196267037947e-01 1.404299999999765625e+01 MDI_4
6.822358225157717864e-13 1.400000000000000000e+01 2.295669192950100523e+02 8.529022857337441588e-01 1.403899999999765846e+01 MDI_4
6.299353022272105097e-13 1.500000000000000000e+01 2.362699153914859664e+02 8.847372168214774346e-01 1.403499999999766068e+01 MDI_4
4.872034199560999530e-13 1.600000000000000000e+01 2.427705154061266057e+02 9.148974619094836225e-01 1.403099999999766290e+01 MDI_4
8.411469448874567047e-13 1.700000000000000000e+01 2.490876412264060207e+02 9.435316805388112016e-01 1.402599999999766567e+01 MDI_4
7.514669045249600277e-13 1.800000000000000000e+01 2.552374225609889606e+02 9.707695325424499089e-01 1.402099999999766844e+01 MDI_4
7.085397841301694877e-13 1.900000000000000000e+01 2.612337419660945557e+02 9.967248493385264529e-01 1.401599999999767121e+01 MDI_4
6.824350708826813920e-13 2.000000000000000000e+01 2.670886503442353614e+02 1.021498124799683715e+00 1.400999999999767454e+01 MDI_4
3.663440062752582129e-13 2.100000000000000000e+01 2.728126886381775194e+02 1.045178566924988672e+00 1.400399999999767786e+01 MDI_4
3.497973412111255847e-13 2.200000000000000000e+01 2.784151403593058376e+02 1.067845749943075573e+00 1.399699999999768174e+01 MDI_4
9.079512625905736571e-13 2.300000000000000000e+01 2.839042322920425363e+02 1.089570946925974892e+00 1.398899999999768617e+01 MDI_4
6.601995668095061841e-13 2.400000000000000000e+01 2.892872958029593065e+02 1.110418268017761001e+00 1.398099999999769061e+01 MDI_4
6.907228025577608058e-13 2.500000000000000000e+01 2.945708978087473611e+02 1.130445608024192916e+00 1.397299999999769504e+01 MDI_4
4.974220366415447303e-13 2.600000000000000000e+01 2.997609480972287201e+02 1.149705408469124057e+00 1.396499999999769948e+01 MDI_4
5.316225892859760305e-13 2.700000000000000000e+01 3.048627880178476062e+02 1.168245340901794549e+00 1.395599999999770446e+01 MDI_4
5.468647326604527631e-13 2.800000000000000000e+01 3.098812643473838193e+02 1.186108867645530252e+00 1.394699999999770945e+01 MDI_4
1.056466577989590155e-12 2.900000000000000000e+01 3.148207912509441257e+02 1.203335718784924735e+00 1.393799999999771444e+01 MDI_4
1.272220669901116928e-12 3.000000000000000000e+01 3.196854026021584332e+02 1.219962314091152855e+00 1.392799999999771998e+01 MDI_4
9.100202613660847653e-13 3.100000000000000000e+01 3.244787964347765410e+02 1.236022127778011459e+00 1.391799999999772552e+01 MDI_4
8.910758503585421061e-13 3.200000000000000000e+01 3.292043729253570632e+02 1.251545978687031546e+00 1.390799999999773107e+01 MDI_4
8.555945621919045052e-13 3.300000000000000000e+01 3.338652670217377931e+02 1.266562320440225209e+00 1.389799999999773661e+01 MDI_4
1.191106271828900159e-12 3.400000000000000000e+01 3.384643766118878148e+02 1.281097486539369612e+00 1.388799999999774215e+01 MDI_4
6.754368940781674713e-13 3.500000000000000000e+01 3.430043869563083945e+02 1.295175848658265183e+00 1.387699999999774825e+01 MDI_4
1.629420081514926184e-12 3.600000000000000000e+01 3.474877919725358879e+02 1.308820072101808618e+00 1.386699999999775379e+01 MDI_4
1.856590061877409167e-12 3.700000000000000000e+01 3.519169128537834013e+02 1.322051218678222284e+00 1.385599999999775989e+01 MDI_4
5.983289499763800513e-13 3.800000000000000000e+01 3.562939144188896989e+02 1.334888914149837014e+00 1.384499999999776598e+01 MDI_4
6.460133087213837135e-13 3.900000000000000000e+01 3.606208195226506632e+02 1.347351472735612177e+00 1.383399999999777208e+01 MDI_4
9.971171512273478807e-13 4.000000000000000000e+01 3.648995218006471077e+02 1.359456019839179630e+00 1.382299999999777818e+01 MDI_4
9.779414711786190511e-13 4.100000000000000000e+01 3.691317969780404837e+02 1.371218576455224269e+00 1.381199999999778427e+01 MDI_4
9.106114239870970532e-13 4.200000000000000000e+01 3.733193129353555264e+02 1.382654151786139485e+00 1.380099999999779037e+01 MDI_4
8.295104849925710495e-13 4.300000000000000000e+01 3.774636386943312800e+02 1.393776841672588418e+00 1.378999999999779646e+01 MDI_4
1.441410105578048508e-12 4.400000000000000000e+01 3.815662524622260321e+02 1.404599885759671762e+00 1.377899999999780256e+01 MDI_4
1.278979913728315569e-12 4.500000000000000000e+01 3.856285488524738980e+02 1.415135744600504397e+00 1.376799999999780866e+01 MDI_4
1.012544094663694279e-12 4.600000000000000000e+01 3.896518453825299844e+02 1.425396150202855594e+00 1.375699999999781475e+01 MDI_4
2.506097543750085212e-12 4.700000000000000000e+01 3.936373883354681311e+02 1.435392166501626487e+00 1.374499999999782140e+01 MDI_4
2.206999232375675630e-12 4.800000000000000000e+01 3.975863580598978615e+02 1.445134177936184816e+00 1.373399999999782750e+01 MDI_4
1.911479317325034437e-12 4.900000000000000000e+01 4.014998737726557465e+02 1.454632171645541705e+00 1.372299999999783360e+01 MDI_4
2.896991528743751022e-12 5.000000000000000000e+01 4.053789979201592928e+02 1.463895423654459682e+00 1.371099999999784025e+01 MDI_4
2.539421802176463175e-12 5.100000000000000000e+01 4.092247401470338559e+02 1.472932767079865979e+00 1.369999999999784634e+01 MDI_4
2.213650259989024299e-12 5.200000000000000000e+01 4.130380609144201571e+02 1.481752577203355958e+00 1.368899999999785244e+01 MDI_4
1.923601103529022530e-12 5.300000000000000000e+01 4.168198748050571112e+02 1.490362794910633504e+00 1.367799999999785854e+01 MDI_4
1.669807410437545758e-12 5.400000000000000000e+01 4.205710535476821406e+02 1.498770967021151757e+00 1.366699999999786463e+01 MDI_4
2.716539927100674453e-12 5.500000000000000000e+01 4.242924287893654309e+02 1.506984246579534670e+00 1.365499999999787129e+01 MDI_4
2.532378210328843084e-12 5.600000000000000000e+01 4.279847946410095574e+02 1.515009444401379302e+00 1.364399999999787738e+01 MDI_4
2.295346200072249598e-12 5.700000000000000000e+01 4.316489100183128471e+02 1.522853046715674896e+00 1.363299999999788348e+01 MDI_4
2.084372195399823230e-12 5.800000000000000000e+01 4.352855007979493394e+02 1.530521227820124119e+00 1.362199999999788957e+01 MDI_4
1.888550801896063282e-12 5.900000000000000000e+01 4.388952618064993203e+02 1.538019859326376748e+00 1.361099999999789567e+01 MDI_4
1.784887559191526035e-12 6.000000000000000000e+01 4.424788586577354863e+02 1.545354552607406839e+00 1.359999999999790177e+01 MDI_4
1.671698843174097889e-12 6.100000000000000000e+01 4.460369294521702841e+02 1.552530659176157624e+00 1.358899999999790786e+01 MDI_4
1.565939698247594768e-12 6.200000000000000000e+01 4.495700863512934689e+02 1.559553285987222759e+00 1.357799999999791396e+01 MDI_4
1.528025549788138930e-12 6.300000000000000000e+01 4.530789170376202151e+02 1.566427324642247543e+00 1.356699999999792006e+01 MDI_4
1.589044037109505492e-12 6.400000000000000000e+01 4.565639860705226170e+02 1.573157434266059695e+00 1.355599999999792615e+01 MDI_4
1.704483053447054036e-12 6.500000000000000000e+01 4.600258361468046928e+02 1.579748083736781661e+00 1.354499999999793225e+01 MDI_4
1.804772924227858468e-12 6.600000000000000000e+01 4.634649892740827681e+02 1.586203547885733034e+00 1.353399999999793835e+01 MDI_4
2.054025971041687508e-12 6.700000000000000000e+01 4.668819478642395211e+02 1.592527921057167672e+00 1.352299999999794444e+01 MDI_4
3.768381181384097184e-12 6.800000000000000000e+01 4.702771957535132401e+02 1.598725126811301633e+00 1.351199999999795054e+01 MDI_4
4.440126170829110385e-12 6.900000000000000000e+01 4.736511991551579399e+02 1.604798927196230851e+00 1.350099999999795664e+01 MDI_4
1.565689386610498736e-12 7.000000000000000000e+01 4.770044075500476310e+02 1.610752931134145527e+00 1.349099999999796218e+01 MDI_4
2.066084965501781952e-12 7.100000000000000000e+01 4.803372545201024195e+02 1.616590603090915179e+00 1.347999999999796827e+01 MDI_4
4.306604410789272524e-12 7.200000000000000000e+01 4.836501585289632885e+02 1.622315268726149062e+00 1.346899999999797437e+01 MDI_4
1.707067356910333884e-12 7.300000000000000000e+01 4.869435236539459311e+02 1.627930123648924976e+00 1.345899999999797991e+01 MDI_4
4.939680565859445962e-12 7.400000000000000000e+01 4.902177402729436153e+02 1.633438239582517326e+00 1.344799999999798601e+01 MDI_4
1.544086578450897530e-12 7.500000000000000000e+01 4.934731857096249996e+02 1.638842570884970318e+00 1.343799999999799155e+01 MDI_4
5.065963992238900194e-12 7.600000000000000000e+01 4.967102248399871769e+02 1.644145959249003308e+00 1.342699999999799765e+01 MDI_4
1.734265814175022006e-12 7.700000000000000000e+01 4.999292106630552439e+02 1.649351139591765714e+00 1.341699999999800319e+01 MDI_4
4.574269724908839182e-12 7.800000000000000000e+01 5.031304848382932278e+02 1.654460747064272930e+00 1.340599999999800929e+01 MDI_4
4.669197587279140512e-12 7.900000000000000000e+01 5.063143781920681477e+02 1.659477318097402954e+00 1.339599999999801483e+01 MDI_4
5.670907639767862633e-12 8.000000000000000000e+01 5.094812111953224303e+02 1.664403297770669976e+00 1.338499999999802093e+01 MDI_4
5.125651757957299653e-12 8.100000000000000000e+01 5.126312944144335688e+02 1.669241043344257491e+00 1.337499999999802647e+01 MDI_4
4.572073909872180240e-12 8.200000000000000000e+01 5.157649289370783663e+02 1.673992828347260264e+00 1.336499999999803201e+01 MDI_4
5.123456835550146125e-12 8.300000000000000000e+01 5.188824067747788149e+02 1.678660846310395804e+00 1.335499999999803755e+01 MDI_4
4.866827526570714159e-12 8.400000000000000000e+01 5.219840112436728532e+02 1.683247214565402050e+00 1.334499999999804309e+01 MDI_4
4.574575153041866744e-12 8.500000000000000000e+01 5.250700173249342697e+02 1.687753976680030243e+00 1.333499999999804864e+01 MDI_4
4.567918317359412280e-12 8.600000000000000000e+01 5.281406920061577921e+02 1.692183107645849560e+00 1.332499999999805418e+01 MDI_4
4.682909339674073701e-12 8.700000000000000000e+01 5.311962946049259244e+02 1.696536516425067420e+00 1.331499999999805972e+01 MDI_4
4.922096279040630344e-12 8.800000000000000000e+01 5.342370770756816682e+02 1.700816043961792090e+00 1.330499999999806526e+01 MDI_4
4.402187171191024556e-12 8.900000000000000000e+01 5.372632843009503176e+02 1.705023474471326406e+00 1.329499999999807081e+01 MDI_4
4.979674669811649152e-12 9.000000000000000000e+01 5.402751543678762118e+02 1.709160532149599510e+00 1.328499999999807635e+01 MDI_4
2.711719158718693677e-12 9.100000000000000000e+01 5.432729188309709798e+02 1.713228885266635082e+00 1.327599999999808134e+01 MDI_4
4.400486400070368821e-12 9.200000000000000000e+01 5.462568029619045546e+02 1.717230148036738901e+00 1.326599999999808688e+01 MDI_4
4.416803891612750633e-12 9.300000000000000000e+01 5.492270259871147573e+02 1.721165883568213317e+00 1.325599999999809242e+01 MDI_4
2.582260241927336080e-12 9.400000000000000000e+01 5.521838013139526993e+02 1.725037605189257084e+00 1.324699999999809741e+01 MDI_4
4.623077570957717324e-12 9.500000000000000000e+01 5.551273367460340751e+02 1.728846777743719088e+00 1.323699999999810295e+01 MDI_4
5.194519720394546940e-12 9.600000000000000000e+01 5.580578346884232133e+02 1.732594824270753175e+00 1.322699999999810849e+01 MDI_4
4.489791118440396592e-12 9.700000000000000000e+01 5.609754923432267333e+02 1.736283119641853112e+00 1.321799999999811348e+01 MDI_4
5.360061537848836930e-12 9.800000000000000000e+01 5.638805018961443238e+02 1.739912999898099111e+00 1.320799999999811902e+01 MDI_4
4.867035054316299724e-12 9.900000000000000000e+01 5.667730506944803892e+02 1.743485758695956012e+00 1.319899999999812401e+01 MDI_4
3.843490169111467538e-12 1.000000000000000000e+02 5.696533214170909787e+02 1.747002651555713548e+00 1.318999999999812900e+01 MDI_4
5.014255732759627076e-12 1.010000000000000000e+02 5.725214922367102872e+02 1.750464896771645407e+00 1.317999999999813454e+01 MDI_4
4.948886763129179583e-12 1.020000000000000000e+02 5.753777369750680464e+02 1.753873676554871919e+00 1.317099999999813953e+01 MDI_4
4.246124518298573117e-12 1.030000000000000000e+02 5.782222252511885472e+02 1.757230138613513626e+00 1.316199999999814452e+01 MDI_4
3.728418394558957256e-12 1.040000000000000000e+02 5.810551226232336148e+02 1.760535396141390097e+00 1.315299999999814951e+01 MDI_4
7.997392718834140453e-12 1.050000000000000000e+02 5.838765907242300273e+02 1.763790533945343908e+00 1.314299999999815505e+01 MDI_4
5.204439149680464229e-12 1.060000000000000000e+02 5.866867873920011789e+02 1.766996602257850046e+00 1.313399999999816004e+01 MDI_4
4.978129988799711078e-12 1.070000000000000000e+02 5.894858667936043730e+02 1.770154625178423702e+00 1.312499999999816502e+01 MDI_4
4.914152816626964045e-12 1.080000000000000000e+02 5.922739795445535265e+02 1.773265590894675725e+00 1.311599999999817001e+01 MDI_4
5.129014732135592042e-12 1.090000000000000000e+02 5.950512728230944504e+02 1.776330467183993456e+00 1.310699999999817500e+01 MDI_4
5.372867759692065766e-12 1.100000000000000000e+02 5.978178904797798623e+02 1.779350192666503627e+00 1.309799999999817999e+01 MDI_4
8.127514812659225726e-12 1.110000000000000000e+02 6.005739731425792343e+02 1.782325680282181413e+00 1.308899999999818498e+01 MDI_4
3.678350218867894137e-12 1.120000000000000000e+02 6.033196583177467573e+02 1.785257818083396231e+00 1.308099999999818941e+01 MDI_4
4.202458970540620913e-12 1.130000000000000000e+02 6.060550804866494445e+02 1.788147470165036168e+00 1.307199999999819440e+01 MDI_4
4.115239487048418202e-12 1.140000000000000000e+02 6.087803711987589850e+02 1.790995477425696425e+00 1.306299999999819939e+01 MDI_4
5.189681742192137141e-12 1.150000000000000000e+02 6.114956591609849283e+02 1.793802658340095890e+00 1.305399999999820437e+01 MDI_4
3.669500230248303662e-12 1.160000000000000000e+02 6.142010703235295068e+02 1.796569809929889017e+00 1.304599999999820881e+01 MDI_4
3.920823167950683277e-12 1.170000000000000000e+02 6.168967279624242792e+02 1.799297708125436879e+00 1.303699999999821380e+01 MDI_4
7.754825217507604864e-12 1.180000000000000000e+02 6.195827527589074180e+02 1.801987108775987334e+00 1.302799999999821878e+01 MDI_4
4.174720052600328120e-12 1.190000000000000000e+02 6.222592628757857938e+02 1.804638748102982859e+00 1.301999999999822322e+01 MDI_4
5.089060777525172555e-12 1.200000000000000000e+02 6.249263740309238528e+02 1.807253343564547921e+00 1.301099999999822820e+01 MDI_4
